model,repeat,fold,fpr,tpr,threshold,roc_auc
RoBERTa,4,4,0.0,0.0,inf,0.9872420383859799
RoBERTa,4,4,0.0,0.001949317738791423,0.9997459053993225,0.9872420383859799
RoBERTa,4,4,0.0,0.005847953216374269,0.9997448325157166,0.9872420383859799
RoBERTa,4,4,0.0,0.01364522417153996,0.9997413754463196,0.9872420383859799
RoBERTa,4,4,0.0,0.023391812865497075,0.9997407793998718,0.9872420383859799
RoBERTa,4,4,0.0,0.031189083820662766,0.9997398257255554,0.9872420383859799
RoBERTa,4,4,0.0,0.03313840155945419,0.9997393488883972,0.9872420383859799
RoBERTa,4,4,0.0,0.04483430799220273,0.9997382760047913,0.9872420383859799
RoBERTa,4,4,0.0,0.04873294346978557,0.9997373223304749,0.9872420383859799
RoBERTa,4,4,0.0,0.05263157894736842,0.9997367262840271,0.9872420383859799
RoBERTa,4,4,0.0,0.06237816764132553,0.9997362494468689,0.9872420383859799
RoBERTa,4,4,0.0,0.06432748538011696,0.9997357726097107,0.9872420383859799
RoBERTa,4,4,0.0,0.07212475633528265,0.9997351765632629,0.9872420383859799
RoBERTa,4,4,0.0,0.08187134502923976,0.9997346997261047,0.9872420383859799
RoBERTa,4,4,0.0,0.09746588693957114,0.9997336268424988,0.9872420383859799
RoBERTa,4,4,0.0,0.1111111111111111,0.9997331500053406,0.9872420383859799
RoBERTa,4,4,0.0,0.12085769980506822,0.9997325539588928,0.9872420383859799
RoBERTa,4,4,0.0,0.1267056530214425,0.9997320771217346,0.9872420383859799
RoBERTa,4,4,0.0,0.1364522417153996,0.9997316002845764,0.9872420383859799
RoBERTa,4,4,0.0,0.14814814814814814,0.9997310042381287,0.9872420383859799
RoBERTa,4,4,0.0,0.1539961013645224,0.9997305274009705,0.9872420383859799
RoBERTa,4,4,0.0,0.1617933723196881,0.9997294545173645,0.9872420383859799
RoBERTa,4,4,0.0,0.16764132553606237,0.9997289776802063,0.9872420383859799
RoBERTa,4,4,0.0,0.1793372319688109,0.9997283816337585,0.9872420383859799
RoBERTa,4,4,0.0,0.18908382066276802,0.9997279047966003,0.9872420383859799
RoBERTa,4,4,0.0,0.2046783625730994,0.9997268319129944,0.9872420383859799
RoBERTa,4,4,0.0,0.22417153996101363,0.9997257590293884,0.9872420383859799
RoBERTa,4,4,0.0,0.23586744639376217,0.9997251629829407,0.9872420383859799
RoBERTa,4,4,0.0,0.2378167641325536,0.9997246861457825,0.9872420383859799
RoBERTa,4,4,0.0,0.2475633528265107,0.9997240900993347,0.9872420383859799
RoBERTa,4,4,0.0,0.253411306042885,0.9997236132621765,0.9872420383859799
RoBERTa,4,4,0.0,0.2553606237816764,0.9997230172157288,0.9872420383859799
RoBERTa,4,4,0.0,0.25925925925925924,0.9997225403785706,0.9872420383859799
RoBERTa,4,4,0.0,0.26900584795321636,0.9997219443321228,0.9872420383859799
RoBERTa,4,4,0.0,0.27680311890838205,0.999721348285675,0.9872420383859799
RoBERTa,4,4,0.0,0.2884990253411306,0.9997208714485168,0.9872420383859799
RoBERTa,4,4,0.0,0.2962962962962963,0.9997197985649109,0.9872420383859799
RoBERTa,4,4,0.0,0.31968810916179335,0.9997187256813049,0.9872420383859799
RoBERTa,4,4,0.0,0.3255360623781676,0.9997181296348572,0.9872420383859799
