model,repeat,fold,fpr,tpr,threshold,roc_auc
RoBERTa,3,5,0.0,0.0,inf,0.9866936220760234
RoBERTa,3,5,0.0,0.001949317738791423,0.9997757077217102,0.9866936220760234
RoBERTa,3,5,0.0,0.007797270955165692,0.9997677206993103,0.9866936220760234
RoBERTa,3,5,0.0,0.011695906432748537,0.9997662901878357,0.9866936220760234
RoBERTa,3,5,0.0,0.017543859649122806,0.9997658133506775,0.9866936220760234
RoBERTa,3,5,0.0,0.021442495126705652,0.9997654557228088,0.9866936220760234
RoBERTa,3,5,0.0,0.02729044834307992,0.9997645020484924,0.9866936220760234
RoBERTa,3,5,0.0,0.031189083820662766,0.999763548374176,0.9866936220760234
RoBERTa,3,5,0.0,0.037037037037037035,0.9997630715370178,0.9866936220760234
RoBERTa,3,5,0.0,0.04093567251461988,0.9997625946998596,0.9866936220760234
RoBERTa,3,5,0.0,0.042884990253411304,0.999762237071991,0.9866936220760234
RoBERTa,3,5,0.0,0.050682261208576995,0.9997617602348328,0.9866936220760234
RoBERTa,3,5,0.0,0.06042884990253411,0.9997612833976746,0.9866936220760234
RoBERTa,3,5,0.0,0.06432748538011696,0.9997603297233582,0.9866936220760234
RoBERTa,3,5,0.0,0.07017543859649122,0.9997598528862,0.9866936220760234
RoBERTa,3,5,0.0,0.07992202729044834,0.9997593760490417,0.9866936220760234
RoBERTa,3,5,0.0,0.08187134502923976,0.9997588992118835,0.9866936220760234
RoBERTa,3,5,0.0,0.0935672514619883,0.9997584223747253,0.9866936220760234
RoBERTa,3,5,0.0,0.10136452241715399,0.9997579455375671,0.9866936220760234
RoBERTa,3,5,0.0,0.10721247563352826,0.9997574687004089,0.9866936220760234
RoBERTa,3,5,0.0,0.11695906432748537,0.9997569918632507,0.9866936220760234
RoBERTa,3,5,0.0,0.1286549707602339,0.9997565150260925,0.9866936220760234
RoBERTa,3,5,0.0,0.13450292397660818,0.9997560381889343,0.9866936220760234
RoBERTa,3,5,0.0,0.1442495126705653,0.9997555613517761,0.9866936220760234
RoBERTa,3,5,0.0,0.15789473684210525,0.9997550845146179,0.9866936220760234
RoBERTa,3,5,0.0,0.16569200779727095,0.9997541308403015,0.9866936220760234
RoBERTa,3,5,0.0,0.1793372319688109,0.9997536540031433,0.9866936220760234
RoBERTa,3,5,0.0,0.18128654970760233,0.9997531771659851,0.9866936220760234
RoBERTa,3,5,0.0,0.1949317738791423,0.9997527003288269,0.9866936220760234
RoBERTa,3,5,0.0,0.1968810916179337,0.9997522234916687,0.9866936220760234
RoBERTa,3,5,0.0,0.20857699805068225,0.9997517466545105,0.9866936220760234
RoBERTa,3,5,0.0,0.2124756335282651,0.9997512698173523,0.9866936220760234
RoBERTa,3,5,0.0,0.22417153996101363,0.9997507929801941,0.9866936220760234
RoBERTa,3,5,0.0,0.23976608187134502,0.9997498393058777,0.9866936220760234
RoBERTa,3,5,0.0,0.25146198830409355,0.9997492432594299,0.9866936220760234
RoBERTa,3,5,0.0,0.2651072124756335,0.9997487664222717,0.9866936220760234
RoBERTa,3,5,0.0,0.2709551656920078,0.9997482895851135,0.9866936220760234
RoBERTa,3,5,0.0,0.2807017543859649,0.9997478127479553,0.9866936220760234
RoBERTa,3,5,0.0,0.28460038986354774,0.9997473359107971,0.9866936220760234
RoBERTa,3,5,0.0,0.2884990253411306,0.9997463822364807,0.9866936220760234
RoBERTa,3,5,0.0,0.3001949317738791,0.9997459053993225,0.9866936220760234
RoBERTa,3,5,0.0,0.3060428849902534,0.9997453093528748,0.9866936220760234
RoBERTa,3,5,0.0,0.30994152046783624,0.9997443556785583,0.9866936220760234
RoBERTa,3,5,0.0,0.3216374269005848,0.9997428059577942,0.9866936220760234
RoBERTa,3,5,0.0,0.32943469785575047,0.9997418522834778,0.9866936220760234
RoBERTa,3,5,0.0,0.3313840155945419,0.9997413754463196,0.9866936220760234
RoBERTa,3,5,0.0,0.3391812865497076,0.9997407793998718,0.9866936220760234
RoBERTa,3,5,0.0,0.34502923976608185,0.9997387528419495,0.9866936220760234
RoBERTa,3,5,0.0,0.3508771929824561,0.9997382760047913,0.9866936220760234
RoBERTa,3,5,0.0,0.35282651072124754,0.9997377991676331,0.9866936220760234
RoBERTa,3,5,0.0,0.3586744639376218,0.9997373223304749,0.9866936220760234
RoBERTa,3,5,0.0,0.3664717348927875,0.9997362494468689,0.9866936220760234
RoBERTa,3,5,0.0,0.3762183235867446,0.9997357726097107,0.9866936220760234
RoBERTa,3,5,0.0,0.38791423001949316,0.9997346997261047,0.9866936220760234
RoBERTa,3,5,0.0,0.391812865497076,0.9997336268424988,0.9866936220760234
RoBERTa,3,5,0.0,0.4015594541910331,0.9997331500053406,0.9866936220760234
RoBERTa,3,5,0.0,0.40350877192982454,0.9997325539588928,0.9866936220760234
RoBERTa,3,5,0.0,0.4093567251461988,0.9997320771217346,0.9866936220760234
RoBERTa,3,5,0.0,0.4171539961013645,0.9997310042381287,0.9866936220760234
