model,repeat,fold,fpr,tpr,threshold,roc_auc
LR,2,1,0.0,0.0,inf,0.972595556467517
LR,2,1,0.0,0.001949317738791423,0.9999999999963236,0.972595556467517
LR,2,1,0.0,0.19883040935672514,0.9999950405585983,0.972595556467517
LR,2,1,0.0,0.2202729044834308,0.9999950175773463,0.972595556467517
LR,2,1,0.0,0.29434697855750486,0.9999743365891396,0.972595556467517
LR,2,1,0.001949317738791423,0.29434697855750486,0.9999734600264193,0.972595556467517
LR,2,1,0.001949317738791423,0.3645224171539961,0.9999168955278319,0.972595556467517
LR,2,1,0.003898635477582846,0.3645224171539961,0.9999138787944333,0.972595556467517
LR,2,1,0.003898635477582846,0.4697855750487329,0.9994903001546999,0.972595556467517
LR,2,1,0.005847953216374269,0.4697855750487329,0.9994859125804314,0.972595556467517
LR,2,1,0.005847953216374269,0.5555555555555556,0.9981122842198992,0.972595556467517
LR,2,1,0.007797270955165692,0.5555555555555556,0.9980915686652108,0.972595556467517
LR,2,1,0.007797270955165692,0.6023391812865497,0.9965443128237447,0.972595556467517
LR,2,1,0.009746588693957114,0.6023391812865497,0.9960408634801475,0.972595556467517
LR,2,1,0.009746588693957114,0.6432748538011696,0.9928876414230239,0.972595556467517
LR,2,1,0.011695906432748537,0.6432748538011696,0.9925516387602006,0.972595556467517
LR,2,1,0.011695906432748537,0.6491228070175439,0.9922341108479904,0.972595556467517
LR,2,1,0.015594541910331383,0.6491228070175439,0.9915860927349723,0.972595556467517
LR,2,1,0.015594541910331383,0.6744639376218323,0.9888216094665381,0.972595556467517
LR,2,1,0.017543859649122806,0.6744639376218323,0.9883912216110875,0.972595556467517
LR,2,1,0.017543859649122806,0.6978557504873294,0.9825615218382819,0.972595556467517
LR,2,1,0.01949317738791423,0.6978557504873294,0.9818007224130183,0.972595556467517
LR,2,1,0.01949317738791423,0.7076023391812866,0.9793666041429774,0.972595556467517
LR,2,1,0.021442495126705652,0.7076023391812866,0.979238911886357,0.972595556467517
LR,2,1,0.021442495126705652,0.7095516569200779,0.9790593379013587,0.972595556467517
LR,2,1,0.023391812865497075,0.7095516569200779,0.9788610819697852,0.972595556467517
LR,2,1,0.023391812865497075,0.7387914230019493,0.9718110166192725,0.972595556467517
LR,2,1,0.025341130604288498,0.7387914230019493,0.9713758746737374,0.972595556467517
LR,2,1,0.025341130604288498,0.7582846003898636,0.9593183130036947,0.972595556467517
LR,2,1,0.02729044834307992,0.7582846003898636,0.9591649172105363,0.972595556467517
LR,2,1,0.02729044834307992,0.7660818713450293,0.9575794985292657,0.972595556467517
LR,2,1,0.031189083820662766,0.7660818713450293,0.9563438183151844,0.972595556467517
LR,2,1,0.031189083820662766,0.7680311890838206,0.9562453041558051,0.972595556467517
LR,2,1,0.03313840155945419,0.7680311890838206,0.9552010980803151,0.972595556467517
LR,2,1,0.03313840155945419,0.7855750487329435,0.9463398154584357,0.972595556467517
LR,2,1,0.037037037037037035,0.7855750487329435,0.9427349373948822,0.972595556467517
LR,2,1,0.037037037037037035,0.8070175438596491,0.9262648346506468,0.972595556467517
LR,2,1,0.03898635477582846,0.8070175438596491,0.9239202547229962,0.972595556467517
LR,2,1,0.03898635477582846,0.8265107212475633,0.8921996610200201,0.972595556467517
LR,2,1,0.04093567251461988,0.8265107212475633,0.8864671729263398,0.972595556467517
LR,2,1,0.04093567251461988,0.8362573099415205,0.8763331103671773,0.972595556467517
LR,2,1,0.042884990253411304,0.8362573099415205,0.8725113603118932,0.972595556467517
LR,2,1,0.042884990253411304,0.8421052631578947,0.8666072740837137,0.972595556467517
LR,2,1,0.04483430799220273,0.8421052631578947,0.8542427787769501,0.972595556467517
LR,2,1,0.04483430799220273,0.8440545808966862,0.8517286963816013,0.972595556467517
LR,2,1,0.04678362573099415,0.8440545808966862,0.8515225321139178,0.972595556467517
LR,2,1,0.04678362573099415,0.8499025341130604,0.8350568380798162,0.972595556467517
LR,2,1,0.04873294346978557,0.8499025341130604,0.8321250231018645,0.972595556467517
LR,2,1,0.04873294346978557,0.8771929824561403,0.7651048222495023,0.972595556467517
LR,2,1,0.050682261208576995,0.8771929824561403,0.7636172534590467,0.972595556467517
LR,2,1,0.050682261208576995,0.8830409356725146,0.7491099136885111,0.972595556467517
LR,2,1,0.05263157894736842,0.8830409356725146,0.7374998579608291,0.972595556467517
LR,2,1,0.05263157894736842,0.8947368421052632,0.6721939783624715,0.972595556467517
LR,2,1,0.06042884990253411,0.8947368421052632,0.6314856483841862,0.972595556467517
LR,2,1,0.06042884990253411,0.9044834307992202,0.6103302245946914,0.972595556467517
LR,2,1,0.06237816764132553,0.9044834307992202,0.6072571710296139,0.972595556467517
LR,2,1,0.06237816764132553,0.9122807017543859,0.5983215185838457,0.972595556467517
LR,2,1,0.06432748538011696,0.9122807017543859,0.5924267739286522,0.972595556467517
LR,2,1,0.06432748538011696,0.9142300194931774,0.5888923352297666,0.972595556467517
LR,2,1,0.0682261208576998,0.9142300194931774,0.5806661943868272,0.972595556467517
LR,2,1,0.0682261208576998,0.9161793372319688,0.5602313559617157,0.972595556467517
LR,2,1,0.07017543859649122,0.9161793372319688,0.5593674292172451,0.972595556467517
LR,2,1,0.07017543859649122,0.9181286549707602,0.5369054491767363,0.972595556467517
LR,2,1,0.07212475633528265,0.9181286549707602,0.5207585139208536,0.972595556467517
LR,2,1,0.07212475633528265,0.9259259259259259,0.4496885448806454,0.972595556467517
LR,2,1,0.07602339181286549,0.9259259259259259,0.4261897639920839,0.972595556467517
LR,2,1,0.07602339181286549,0.9337231968810916,0.39919228479255825,0.972595556467517
LR,2,1,0.07797270955165692,0.9337231968810916,0.3410537312441814,0.972595556467517
LR,2,1,0.07797270955165692,0.9395711500974658,0.330592777858014,0.972595556467517
LR,2,1,0.08187134502923976,0.9395711500974658,0.32326938754318313,0.972595556467517
LR,2,1,0.08187134502923976,0.9434697855750487,0.309725769361987,0.972595556467517
LR,2,1,0.09746588693957114,0.9434697855750487,0.25950503117803675,0.972595556467517
LR,2,1,0.09746588693957114,0.9473684210526315,0.2571378676646886,0.972595556467517
LR,2,1,0.10721247563352826,0.9473684210526315,0.2252791426717493,0.972595556467517
LR,2,1,0.10721247563352826,0.949317738791423,0.22312503229945327,0.972595556467517
LR,2,1,0.10916179337231968,0.949317738791423,0.22066127618602804,0.972595556467517
LR,2,1,0.10916179337231968,0.9512670565302144,0.22060694523032787,0.972595556467517
LR,2,1,0.12475633528265107,0.9512670565302144,0.1876015531259611,0.972595556467517
LR,2,1,0.12475633528265107,0.9532163742690059,0.1861978952576675,0.972595556467517
LR,2,1,0.13255360623781676,0.9532163742690059,0.15652679083776133,0.972595556467517
LR,2,1,0.13255360623781676,0.9551656920077972,0.15403543849862464,0.972595556467517
LR,2,1,0.13450292397660818,0.9551656920077972,0.15266363280475703,0.972595556467517
LR,2,1,0.13450292397660818,0.9629629629629629,0.13861130759746848,0.972595556467517
LR,2,1,0.14035087719298245,0.9629629629629629,0.13572618107575105,0.972595556467517
LR,2,1,0.14035087719298245,0.9649122807017544,0.1351991253856124,0.972595556467517
LR,2,1,0.18128654970760233,0.9649122807017544,0.0728326486603144,0.972595556467517
LR,2,1,0.18128654970760233,0.9688109161793372,0.07116430813932652,0.972595556467517
LR,2,1,0.1871345029239766,0.9688109161793372,0.06739845382500509,0.972595556467517
LR,2,1,0.1871345029239766,0.9727095516569201,0.0644733272287562,0.972595556467517
LR,2,1,0.18908382066276802,0.9727095516569201,0.06204244093027994,0.972595556467517
LR,2,1,0.18908382066276802,0.9746588693957114,0.06156144357094299,0.972595556467517
LR,2,1,0.2202729044834308,0.9746588693957114,0.045779425134053024,0.972595556467517
LR,2,1,0.2202729044834308,0.9766081871345029,0.0452120119661826,0.972595556467517
LR,2,1,0.23391812865497075,0.9766081871345029,0.04288463586493091,0.972595556467517
LR,2,1,0.23391812865497075,0.9785575048732943,0.04146222900906886,0.972595556467517
LR,2,1,0.2475633528265107,0.9785575048732943,0.035408656187571046,0.972595556467517
LR,2,1,0.2475633528265107,0.9824561403508771,0.03462122523568932,0.972595556467517
LR,2,1,0.25146198830409355,0.9824561403508771,0.034550938203017266,0.972595556467517
LR,2,1,0.25146198830409355,0.9844054580896686,0.03412984066131991,0.972595556467517
LR,2,1,0.26120857699805067,0.9844054580896686,0.03051664100213656,0.972595556467517
LR,2,1,0.26120857699805067,0.98635477582846,0.029986755239787378,0.972595556467517
LR,2,1,0.2651072124756335,0.98635477582846,0.029190584035879145,0.972595556467517
LR,2,1,0.2651072124756335,0.9883040935672515,0.028713186513868724,0.972595556467517
LR,2,1,0.26705653021442494,0.9883040935672515,0.028653125672542096,0.972595556467517
LR,2,1,0.26705653021442494,0.9902534113060428,0.027661153443850575,0.972595556467517
LR,2,1,0.2709551656920078,0.9902534113060428,0.027504699707808816,0.972595556467517
LR,2,1,0.2709551656920078,0.9922027290448343,0.02719421533649339,0.972595556467517
LR,2,1,0.2826510721247563,0.9922027290448343,0.02535308281029677,0.972595556467517
LR,2,1,0.28654970760233917,0.9922027290448343,0.024861651262268997,0.972595556467517
LR,2,1,0.42884990253411304,0.9922027290448343,0.011841796265225569,0.972595556467517
LR,2,1,0.42884990253411304,0.9941520467836257,0.011810684728061393,0.972595556467517
LR,2,1,0.5029239766081871,0.9941520467836257,0.009013084065765948,0.972595556467517
LR,2,1,0.5029239766081871,0.9961013645224172,0.008918424786004778,0.972595556467517
LR,2,1,0.5984405458089669,0.9961013645224172,0.006257346501352578,0.972595556467517
LR,2,1,0.6023391812865497,0.9961013645224172,0.006247089394476035,0.972595556467517
LR,2,1,0.7115009746588694,0.9961013645224172,0.0037225458414465204,0.972595556467517
LR,2,1,0.7153996101364523,0.9961013645224172,0.0037051334680188084,0.972595556467517
LR,2,1,0.8382066276803118,0.9961013645224172,0.0016653125551964023,0.972595556467517
LR,2,1,0.8382066276803118,0.9980506822612085,0.0016249854406211943,0.972595556467517
LR,2,1,1.0,0.9980506822612085,7.453119672883874e-06,0.972595556467517
LR,2,1,1.0,1.0,6.849586685408578e-06,0.972595556467517
