dataset_key,dataset,feature_set,features,classifier,repeat,fold,accuracy
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,3,1,0.9610136452241715
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,3,1,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,3,1,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,3,2,0.8615984405458089
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,3,2,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,3,2,0.9142300194931774
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,3,2,0.9376218323586745
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,3,3,0.9025341130604289
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,3,3,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,3,3,0.935672514619883
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,3,3,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,3,4,0.8810916179337231
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,3,4,0.9512670565302144
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,3,4,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,3,4,0.9532163742690059
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,3,5,0.87890625
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,3,5,0.947265625
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,3,5,0.9375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,3,5,0.9375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,4,1,0.8713450292397661
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,4,1,0.949317738791423
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,4,1,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,4,1,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,4,2,0.9025341130604289
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,4,2,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,4,2,0.935672514619883
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,4,2,0.9590643274853801
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,4,3,0.8791423001949318
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,4,3,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,4,3,0.9434697855750487
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,4,3,0.9629629629629629
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,4,4,0.8654970760233918
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,4,4,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,4,4,0.9161793372319688
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,4,4,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,4,5,0.8671875
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,4,5,0.9375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,4,5,0.908203125
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,4,5,0.939453125
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,5,1,0.8732943469785575
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,5,1,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,5,1,0.9376218323586745
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,5,1,0.949317738791423
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,5,2,0.8752436647173489
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,5,2,0.949317738791423
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,5,2,0.9278752436647173
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,5,2,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,5,3,0.8615984405458089
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,5,3,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,5,3,0.9044834307992202
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,5,3,0.9434697855750487
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,5,4,0.9064327485380117
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,5,4,0.9590643274853801
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,5,4,0.9239766081871345
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,5,4,0.9649122807017544
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,5,5,0.890625
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,5,5,0.935546875
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,5,5,0.91796875
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,5,5,0.943359375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,6,1,0.8576998050682261
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,6,1,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,6,1,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,6,1,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,6,2,0.8947368421052632
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,6,2,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,6,2,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,6,2,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,6,3,0.8518518518518519
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,6,3,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,6,3,0.9103313840155945
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,6,3,0.9239766081871345
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,6,4,0.8771929824561403
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,6,4,0.9415204678362573
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,6,4,0.9122807017543859
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,6,4,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",MNB,6,5,0.90234375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",LR,6,5,0.958984375
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",RF,6,5,0.931640625
Lupac,Fake News Filipino 2024,+ Syllabic features (SYLL),"vectorizers,read,oov,sw,trad,syll",SVC,6,5,0.9609375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,1,1,0.8635477582846004
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,1,1,0.9317738791423001
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,1,1,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,1,1,0.935672514619883
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,1,2,0.8888888888888888
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,1,2,0.9395711500974658
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,1,2,0.9064327485380117
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,1,2,0.9395711500974658
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,1,3,0.8830409356725146
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,1,3,0.9629629629629629
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,1,3,0.9532163742690059
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,1,3,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,1,4,0.8947368421052632
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,1,4,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,1,4,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,1,4,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,1,5,0.861328125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,1,5,0.943359375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,1,5,0.919921875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,1,5,0.94140625
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,2,1,0.9044834307992202
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,2,1,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,2,1,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,2,1,0.9512670565302144
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,2,2,0.8713450292397661
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,2,2,0.9415204678362573
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,2,2,0.9161793372319688
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,2,2,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,2,3,0.8615984405458089
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,2,3,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,2,3,0.9200779727095516
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,2,3,0.949317738791423
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,2,4,0.8713450292397661
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,2,4,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,2,4,0.9239766081871345
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,2,4,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,2,5,0.87890625
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,2,5,0.939453125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,2,5,0.92578125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,2,5,0.9375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,3,1,0.8791423001949318
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,3,1,0.9610136452241715
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,3,1,0.9317738791423001
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,3,1,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,3,2,0.8635477582846004
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,3,2,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,3,2,0.9122807017543859
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,3,2,0.9376218323586745
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,3,3,0.9044834307992202
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,3,3,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,3,3,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,3,3,0.949317738791423
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,3,4,0.884990253411306
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,3,4,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,3,4,0.9200779727095516
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,3,4,0.9512670565302144
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,3,5,0.88671875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,3,5,0.947265625
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,3,5,0.927734375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,3,5,0.9375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,4,1,0.8693957115009746
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,4,1,0.949317738791423
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,4,1,0.9142300194931774
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,4,1,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,4,2,0.9044834307992202
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,4,2,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,4,2,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,4,2,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,4,3,0.884990253411306
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,4,3,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,4,3,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,4,3,0.9629629629629629
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,4,4,0.8752436647173489
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,4,4,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,4,4,0.9025341130604289
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,4,4,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,4,5,0.873046875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,4,5,0.935546875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,4,5,0.919921875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,4,5,0.939453125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,5,1,0.8771929824561403
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,5,1,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,5,1,0.9395711500974658
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,5,1,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,5,2,0.8791423001949318
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,5,2,0.9512670565302144
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,5,2,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,5,2,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,5,3,0.8654970760233918
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,5,3,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,5,3,0.9103313840155945
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,5,3,0.9415204678362573
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,5,4,0.9103313840155945
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,5,4,0.9571150097465887
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,5,4,0.9337231968810916
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,5,4,0.9649122807017544
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,5,5,0.884765625
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,5,5,0.935546875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,5,5,0.919921875
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,5,5,0.9453125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,6,1,0.8635477582846004
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,6,1,0.9590643274853801
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,6,1,0.9298245614035088
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,6,1,0.9551656920077972
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,6,2,0.8966861598440545
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,6,2,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,6,2,0.9161793372319688
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,6,2,0.9473684210526315
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,6,3,0.8557504873294347
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,6,3,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,6,3,0.9317738791423001
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,6,3,0.9220272904483431
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,6,4,0.8771929824561403
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,6,4,0.9434697855750487
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,6,4,0.9259259259259259
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,6,4,0.9454191033138402
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",MNB,6,5,0.908203125
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",LR,6,5,0.958984375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",RF,6,5,0.9375
Lupac,Fake News Filipino 2024,+ Lexical features (LEX),"vectorizers,read,oov,sw,trad,syll,lex",SVC,6,5,0.958984375
Lupac,Fake News Filipino 2024,+ Morphological features (MORPH) [full set],"vectorizers,read,oov,sw,trad,syll,lex,morph",MNB,1,1,0.8635477582846004
Lupac,Fake News Filipino 2024,+ Morphological features (MORPH) [full set],"vectorizers,read,oov,sw,trad,syll,lex,morph",LR,1,1,0.9317738791423001
Lupac,Fake News Filipino 2024,+ Morphological features (MORPH) [full set],"vectorizers,read,oov,sw,trad,syll,lex,morph",RF,1,1,0.9239766081871345
Lupac,Fake News Filipino 2024,+ Morphological features (MORPH) [full set],"vectorizers,read,oov,sw,trad,syll,lex,morph",SVC,1,1,0.9376218323586745
