ttr,root_ttr,corr_ttr,log_ttr,noun_tr,verb_tr,lexical_density,foreign_tr,compound_tr
0.3333333333333333,2.708012802,1.914854215512676,0.7377797560147545,0.3939393939393939,0.075757576,0.5303030303030303,0.045454545,0.060606061
0.2441860465116279,2.264488237272207,1.6012349884923491,0.6834946256400193,0.3720930232558139,0.1162790697674418,0.5,0.058139535,0.069767442
0.2428571428571428,2.8735244660769563,2.0318886358684694,0.7136009089775782,0.2642857142857143,0.092857143,0.4214285714285714,0,0.1785714285714285
0.2167832167832167,2.5923502310219813,1.833068427566156,0.691939293,0.2727272727272727,0.06993007,0.4405594405594406,0.076923077,0.097902098
0.2647058823529412,2.182820625326997,1.5434872662825794,0.6850021281749339,0.5147058823529411,0.044117647,0.6323529411764706,0,0.1176470588235294
0.2376237623762376,2.388089256503974,1.6886341073527005,0.6886177335457991,0.3069306930693069,0.1089108910891089,0.4752475247524752,0.069306931,0.1386138613861386
0.3260869565217391,3.127716210856122,2.211629342323457,0.7521796571660604,0.3152173913043478,0.1195652173913043,0.5543478260869565,0.032608696,0.086956522
0.2403846153846154,2.4514516892273006,1.733438113203841,0.6930673784291688,0.4230769230769231,0.096153846,0.5673076923076923,0.057692308,0.067307692
0.3666666666666666,2.840187787218772,2.008316044185609,0.7549541584455051,0.3333333333333333,0.066666667,0.45,0.066666667,0.1
0.3076923076923077,1.9215378456610452,1.3587324409735149,0.6782761939909403,0.4871794871794871,0.076923077,0.6153846153846154,0.051282051,0
0.1402714932126696,2.0852856613885686,1.4745196318789315,0.6361399969511188,0.2443438914027149,0.076923077,0.3800904977375565,0.3257918552036199,0.076923077
0.093457944,1.9334729780913271,1.3671718540493265,0.6088140701287935,0.3037383177570093,0.1074766355140186,0.4976635514018692,0.074766355,0.086448598
0.1987577639751552,2.521953299965122,1.783290280241129,0.6820429262984513,0.2608695652173913,0.1055900621118012,0.4347826086956521,0.2360248447204969,0.037267081
0.28125,2.755675960631076,1.948557158514987,0.7220827000370518,0.2395833333333333,0.125,0.4166666666666667,0.03125,0.125
0.3452380952380952,3.164159408,2.237398574450333,0.7599718026855733,0.1785714285714285,0.1071428571428571,0.4285714285714285,0.095238095,0.047619048
0.3636363636363636,2.9541957835039856,2.088931871468374,0.7585479057424203,0.1818181818181818,0.1666666666666666,0.5,0.090909091,0.03030303
0.3611111111111111,3.0641293851417064,2.1666666666666665,0.7618309326356956,0.055555556,0.1527777777777778,0.4722222222222222,0.055555556,0.041666667
0.2818181818181818,2.9557340266613363,2.0900195736360505,0.7305609080884307,0.3272727272727272,0.1181818181818181,0.5272727272727272,0.045454545,0.063636364
0.1826086956521739,1.958260097304659,1.3846989941311527,0.6416366673665408,0.2608695652173913,0.07826087,0.408695652,0.2260869565217391,0.060869565
0.09375,1.9121323175972944,1.352081728298996,0.6074867926320752,0.2115384615384615,0.084134615,0.3990384615384615,0.15625,0.076923077
0.082251082,1.767919999757095,1.250108220423561,0.5928689899464262,0.2683982683982684,0.097402597,0.4393939393939394,0.051948052,0.093073593
0.2535211267605634,3.0210528898680806,2.136206984748936,0.7230920080150294,0.2535211267605634,0.1408450704225352,0.5422535211267606,0.042253521,0.077464789
0.2039473684210526,2.514432028,1.7779719374968534,0.6835328169601231,0.2565789473684211,0.131578947,0.4276315789473684,0.006578947,0.065789474
0.2442748091603053,2.795852981315321,1.9769666022886891,0.7108914107550534,0.2671755725190839,0.1297709923664122,0.5114503816793893,0.061068702,0.1374045801526717
0.1534653465346534,2.1811523886639046,1.542307644825483,0.6469129667605762,0.2475247524752475,0.1435643564356435,0.5544554455445545,0.01980198,0.1138613861386138
0.4,3.0983866769659336,2.1908902300206643,0.7762057594447151,0.25,0.1333333333333333,0.5166666666666667,0,0.066666667
0.09178744,1.867598111295364,1.3205912890281402,0.6036619758101239,0.1908212560386473,0.053140097,0.3164251207729469,0.4009661835748792,0.033816425
0.2075471698113207,2.6170702328698754,1.8505481085037463,0.6897955498813678,0.2075471698113207,0.1572327044025157,0.4842767295597484,0.031446541,0.1509433962264151
0.1341463414634146,2.104003153109016,1.4877548972012633,0.6351129879545618,0.4065040650406504,0.052845528,0.532520325,0.1138211382113821,0.06504065
0.218978102,2.5630729731502826,1.812366279990531,0.6913029609133434,0.3722627737226277,0.065693431,0.5693430656934306,0.051094891,0.051094891
0.425,2.687936011143122,1.900657780874821,0.7680417263016122,0.275,0.075,0.4,0.1,0.1
0.45,3.485685011586675,2.464751508773248,0.8049730099451127,0.2666666666666666,0.1166666666666666,0.5333333333333333,0.016666667,0.1
0.32,2.7712812921102032,1.9595917942265424,0.7360886114275617,0.2533333333333333,0.12,0.4533333333333333,0.053333333,0.04
0.1111111111111111,0.5773502691896257,0.40824829,0.3333333333333333,1,0,1,0,0
0.1963190184049079,2.506433439961464,1.772316081989476,0.6803898436658347,0.2883435582822086,0.1042944785276073,0.4785276073619632,0.042944785,0.085889571
0.4571428571428571,2.704493615131253,1.9123657749350296,0.7798360875751452,0.2,0.1714285714285714,0.5714285714285714,0,0.1428571428571428
0.5769230769230769,2.941742027072761,2.080125735844609,0.8311755558804608,0.2307692307692307,0.1153846153846153,0.5,0,0.1153846153846153
0.1972789115646258,2.3918796866427354,1.6913143462074325,0.6747502889644328,0.3265306122448979,0.1020408163265306,0.5714285714285714,0.013605442,0.088435374
0.1196581196581196,1.8304172612897176,1.294300457858868,0.6108172992410024,0.405982906,0.08974359,0.5299145299145299,0.098290598,0.05982906
0.094170404,1.9887576400035891,1.4062640133830926,0.6127006878952901,0.2062780269058296,0.087443946,0.4304932735426009,0.078475336,0.062780269
0.6111111111111112,2.5927248643506746,1.8333333333333333,0.8296148293891938,0.2777777777777778,0,0.4444444444444444,0,0.1111111111111111
0.2589285714285714,2.740242429316897,1.9376440038650768,0.7136370955753236,0.2410714285714285,0.089285714,0.3928571428571428,0.0625,0.1160714285714285
0.5384615384615384,2.745625891934577,1.941450686788302,0.8099997341447278,0.3846153846153846,0.076923077,0.5769230769230769,0.038461538,0.076923077
0.4285714285714285,1.9639610121239317,1.3887301496588271,0.7216976134290604,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.047619048,0.095238095
0.3947368421052631,2.4333213169614383,1.7206180040292132,0.7444635211900812,0.3421052631578947,0.078947368,0.5,0.026315789,0.1052631578947368
0.6,2.323790008,1.6431676725154982,0.8113677421644258,0.4,0.066666667,0.4666666666666667,0.1333333333333333,0
0.1363636363636363,0.6396021490668313,0.4522670168666454,0.3554180524031637,0.4545454545454545,0,0.4545454545454545,0.6363636363636364,0
0.2413793103448276,2.599734734478726,1.838290060036116,0.7009869122520334,0.2327586206896551,0.077586207,0.4224137931034483,0.034482759,0.094827586
0.2097902097902098,2.5087260300212724,1.773937187967248,0.6853322308186046,0.3006993006993007,0.083916084,0.5244755244755245,0.027972028,0.076923077
0.2686567164179104,2.199049998413494,1.5549631660464482,0.687415709,0.2388059701492537,0.074626866,0.3432835820895522,0.2238805970149253,0.059701493
0.154228856,2.1865714091616546,1.546139470966831,0.6475183426219274,0.3283582089552239,0.099502488,0.4925373134328358,0.094527363,0.1044776119402985
0.3902439024390244,2.498780190217697,1.7669044171975443,0.7466096449557735,0.2682926829268293,0.097560976,0.4634146341463415,0.097560976,0.048780488
0.1241830065359477,2.172315411805112,1.5360589585634423,0.6355432993362086,0.2516339869281045,0.1241830065359477,0.4967320261437908,0.029411765,0.091503268
0.14453125,2.3125,1.635184431493891,0.6511816707036188,0.17578125,0.11328125,0.42578125,0.0625,0.0859375
0.2436974789915966,2.658425641381813,1.8797907983012767,0.7045843939458738,0.226890756,0.1176470588235294,0.4621848739495798,0.067226891,0.058823529
0.232,2.593838853899756,1.834121043,0.6974061780558333,0.224,0.04,0.328,0.416,0.048
0.1558441558441558,2.368626101855168,1.6748715787172477,0.6584424660253685,0.2164502164502164,0.1341991341991342,0.4588744588744589,0.047619048,0.082251082
0.3048780487804878,2.7607881518711634,1.952172023607576,0.7304472203139603,0.2560975609756097,0.073170732,0.4268292682926829,0.2073170731707317,0.097560976
0.2232142857142857,2.362277956,1.6703827619526523,0.6821821754478264,0.2321428571428571,0.080357143,0.4017857142857143,0.0625,0.089285714
0.38028169,3.204310477123404,2.2657896674010605,0.7731842317682879,0.2253521126760563,0.098591549,0.4788732394366197,0.084507042,0.084507042
0.256198347,2.8181818181818183,1.9927554742529976,0.7160419480033514,0.2396694214876033,0.082644628,0.4545454545454545,0.2231404958677686,0.041322314
0.2886597938144329,2.8429692623741336,2.0102828441296667,0.7283967284126297,0.1958762886597938,0.1237113402061855,0.4639175257731959,0.041237113,0.134020619
0.365079365,2.8977276264040754,2.049002855,0.7567927241072393,0.1904761904761904,0.079365079,0.492063492,0.015873016,0.095238095
0.32,2.7712812921102032,1.9595917942265424,0.7360886114275617,0.1866666666666666,0.093333333,0.4,0.24,0.093333333
0.3111111111111111,2.951459149490488,2.0869967789998034,0.7405212118517527,0.2111111111111111,0.1333333333333333,0.4111111111111111,0,0.088888889
0.25,2.783882181415011,1.9685019685029528,0.7124038622532448,0.2177419354838709,0.080645161,0.3951612903225806,0.1048387096774193,0.096774194
0.3188405797101449,2.6484887678869224,1.872764367669247,0.7300341760421377,0.1884057971014492,0.072463768,0.4202898550724637,0.072463768,0.057971014
0.185628743,2.3988520208558244,1.6962445310102066,0.6709635318733594,0.2514970059880239,0.065868263,0.3892215568862275,0.3053892215568862,0.047904192
0.1204379562043795,1.993602907989584,1.4096901352326554,0.622916045,0.3868613138686131,0.087591241,0.5437956204379562,0.010948905,0.087591241
0.165,2.3334523779156067,1.65,0.6599279204266556,0.34,0.1,0.545,0.015,0.05
0.4375,2.4748737341529163,1.75,0.7614709844115207,0.59375,0.09375,0.71875,0.03125,0
0.13028169,2.1955460676586287,1.5524855128488748,0.6392165657706402,0.2147887323943662,0.13028169,0.5,0.017605634,0.080985915
0.2281879194630872,2.7853885297647376,1.9695671176358736,0.7047159000140153,0.174496644,0.1342281879194631,0.4161073825503356,0.067114094,0.087248322
0.2307692307692307,2.496150883013531,1.7650452162436563,0.6920866207597475,0.3247863247863248,0.1367521367521367,0.5384615384615384,0.025641026,0.085470085
0.3209876543209876,2.888888888888889,2.042752923427804,0.7414118182610625,0.086419753,0.1358024691358024,0.3086419753086419,0.1604938271604938,0.1481481481481481
0.1433691756272401,2.3947373603569986,1.6933350266692069,0.6550773789084524,0.1146953405017921,0.1290322580645161,0.4193548387096774,0.082437276,0.1111111111111111
0.185628743,2.3988520208558244,1.6962445310102066,0.6709635318733594,0.2095808383233532,0.1017964071856287,0.3952095808383233,0.089820359,0.1197604790419161
0.2358490566037736,2.4282146558931603,1.717007049358613,0.6902364885460318,0.1415094339622641,0.1226415094339622,0.320754717,0.1981132075471698,0.08490566
0.1627906976744186,2.386980188146657,1.6878498775964426,0.6619973349291045,0.213953488,0.1209302325581395,0.4093023255813953,0.069767442,0.1395348837209302
0.2377049180327868,2.625536635233037,1.856534759026992,0.7009327808166259,0.1557377049180328,0.1147540983606557,0.3852459016393442,0.1721311475409836,0.098360656
0.1548672566371681,2.328165368332088,1.646261519671295,0.6559035338701299,0.2256637168141592,0.079646018,0.4469026548672566,0.057522124,0.088495575
0.2142857142857142,2.6592157812837547,1.880349511584026,0.6941712256317457,0.1883116883116883,0.1363636363636363,0.4285714285714285,0.038961039,0.1753246753246753
0.131578947,1.9867985355975657,1.404878717372541,0.626447018,0.1842105263157894,0.1008771929824561,0.3596491228070175,0.293859649,0.083333333
0.1026252983293556,2.1006874656079355,1.4854103520849535,0.6229348334167544,0.1551312649164677,0.090692124,0.3747016706443914,0.2315035799522673,0.076372315
0.090146751,1.968834749931209,1.3921764027120789,0.6098403014001209,0.1614255765199161,0.1069182389937107,0.4276729559748428,0.060796646,0.1425576519916142
0.1413793103448276,2.407602900010284,1.7024323370016694,0.6549647368523874,0.1724137931034483,0.055172414,0.3517241379310344,0.3068965517241379,0.051724138
0.09929078,2.042109880970524,1.443989744762311,0.6180650880450409,0.1536643026004728,0.1111111111111111,0.3877068557919622,0.1583924349881796,0.070921986
0.1625615763546798,2.3161459409338683,1.637762501052035,0.6580786770282637,0.2019704433497537,0.1133004926108374,0.4334975369458128,0.0591133,0.1133004926108374
0.1902439024390244,2.7238781535013548,1.926072713,0.6882500052578592,0.2146341463414634,0.1121951219512195,0.4634146341463415,0.053658537,0.1024390243902439
0.1277258566978193,2.288396845962385,1.6181409278259098,0.6434393052753404,0.2118380062305296,0.1152647975077881,0.4735202492211838,0.07165109,0.093457944
0.096018735,1.984129065832892,1.4029911171997675,0.6131260514810324,0.2412177985948477,0.072599532,0.4379391100702576,0.1053864168618267,0.096018735
0.2288135593220339,2.485551468325473,1.7575502982411222,0.6908519689400923,0.3135593220338983,0.076271186,0.5084745762711864,0.042372881,0.084745763
0.1330935251798561,2.2191125324450485,1.5691495199079464,0.6416419726373791,0.2482014388489208,0.064748201,0.4280575539568345,0.1151079136690647,0.1115107913669064
0.1309523809523809,2.400396792595916,1.697336849583011,0.6505273029615266,0.2083333333333333,0.1339285714285714,0.4523809523809524,0.038690476,0.1101190476190476
0.099273608,2.017478108351004,1.426572451310403,0.6165193619421487,0.2445520581113801,0.0968523,0.4624697336561743,0.031476998,0.099273608
0.092391304,1.7723725194851356,1.2532566273166257,0.5968705181564483,0.2364130434782608,0.073369565,0.4157608695652174,0.1766304347826087,0.076086957
0.077051926,1.8826546708611336,1.3312378843984352,0.5989817027613158,0.1323283082077052,0.135678392,0.3986599664991624,0.100502513,0.088777219
0.1326530612244898,2.274526189727237,1.6083328927425289,0.6445870025758603,0.2108843537414966,0.085034014,0.4149659863945578,0.023809524,0.119047619
0.1690821256038647,2.4326681639992054,1.7201561551404667,0.6667045834067649,0.1304347826086956,0.1014492753623188,0.323671498,0.1932367149758454,0.1159420289855072
0.2396694214876033,2.636363636363636,1.8641906049463528,0.7021357163060757,0.2892561983471074,0.066115702,0.4545454545454545,0.016528926,0.1074380165289256
0.1239193083573487,2.3083609465085817,1.6322576787024152,0.6430144088746825,0.207492795,0.086455331,0.4438040345821326,0.074927954,0.086455331
0.1583333333333333,2.4528894525980305,1.734454765433026,0.6637157109974787,0.1541666666666666,0.070833333,0.4041666666666667,0.4041666666666667,0.033333333
0.096412556,2.0361090123846277,1.439746489892214,0.6165579448018985,0.1233183856502242,0.100896861,0.33632287,0.242152466,0.060538117
0.1007957559681697,1.9570995699734977,1.3838783773855363,0.6131887750396974,0.25994695,0.068965517,0.4456233421750663,0.037135279,0.1273209549071618
0.12,1.8973665961010275,1.3416407864998738,0.6159959170695358,0.384,0.052,0.504,0.036,0.1
0.1258503401360544,2.157883821023276,1.5258542828582966,0.6353245771960064,0.238095238,0.081632653,0.4659863945578231,0.020408163,0.1156462585034013
0.2426470588235294,2.829726654851396,2.000918906549747,0.7117348242024143,0.1838235294117647,0.088235294,0.4117647058823529,0.1323529411764706,0.088235294
0.2101449275362318,2.468643939200371,1.7455948697436534,0.6834021637915808,0.217391304,0.079710145,0.391304348,0.072463768,0.1159420289855072
0.1513944223107569,2.398538731771652,1.6960230021743168,0.6583326651765784,0.2191235059760956,0.1035856573705179,0.4820717131474104,0.019920319,0.079681275
0.1620553359683794,2.577647915193919,1.8226723203449868,0.6711206710226167,0.2806324110671936,0.1027667984189723,0.4822134387351778,0.04743083,0.09486166
0.068910256,1.7213776534046867,1.2171978117054405,0.584386613,0.2852564102564102,0.092948718,0.4903846153846153,0.041666667,0.092948718
0.1083333333333333,2.0554804791094465,1.4534441853748632,0.6224085790116518,0.3083333333333333,0.069444444,0.4722222222222222,0.1055555555555555,0.083333333
0.1860465116279069,2.4399771253216747,1.7253243712550146,0.6732859876607744,0.2848837209302325,0.1104651162790697,0.4825581395348837,0.063953488,0.087209302
0.4067796610169492,3.124533863539773,2.209379082955976,0.7794051861124806,0.13559322,0.1186440677966101,0.4915254237288136,0.016949153,0.06779661
0.2727272727272727,2.7136021011998728,1.918806447200494,0.7172472043156383,0.1919191919191919,0.1212121212121212,0.4545454545454545,0.01010101,0.1111111111111111
0.1075,2.15,1.520279579551077,0.6277597215373751,0.215,0.125,0.485,0.0225,0.085
0.1288135593220339,2.212445537010412,1.5644352422259749,0.6396345916412698,0.2203389830508474,0.094915254,0.4576271186440678,0.050847458,0.088135593
0.2162162162162162,2.6303837968857167,1.8599622199011083,0.6935338570657086,0.1824324324324324,0.1351351351351351,0.4054054054054054,0.087837838,0.1418918918918918
0.2260273972602739,2.7310994323878144,1.9311789287361545,0.7016018371586296,0.1575342465753424,0.1506849315068493,0.4452054794520548,0.089041096,0.095890411
0.46,3.2526911934581184,2.3,0.8015019879940583,0.22,0.04,0.44,0.06,0.08
0.3411764705882353,3.1454916383705145,2.224198467657374,0.7579473687175323,0.1411764705882353,0.1294117647058823,0.4705882352941176,0.047058824,0.082352941
0.4406779661016949,3.3849116855014207,2.393494006535641,0.7990353449460109,0.2372881355932203,0.1016949152542373,0.4576271186440678,0.084745763,0.06779661
0.2098765432098765,2.671292284482513,1.8888888888888888,0.6931289929972578,0.2222222222222222,0.098765432,0.4382716049382716,0.018518519,0.1358024691358024
0.1428571428571428,2.32992949,1.647508942095828,0.6514889521830982,0.1428571428571428,0.1278195488721804,0.3872180451127819,0.1278195488721804,0.1165413533834586
0.5111111111111111,3.428637565499677,2.424412872795757,0.8236858992241085,0.3111111111111111,0.1111111111111111,0.5111111111111111,0.022222222,0.066666667
0.1212121212121212,2.088931871468374,1.4770978917519928,0.6293796144772041,0.2289562289562289,0.077441077,0.4545454545454545,0.087542088,0.077441077
0.1169590643274853,2.1629522817435007,1.529438225803745,0.6322192133297907,0.1842105263157894,0.1023391812865497,0.4473684210526316,0.099415205,0.090643275
0.1225806451612903,2.1582549701388465,1.5261167249147478,0.6341044740819952,0.1903225806451612,0.074193548,0.4032258064516129,0.1419354838709677,0.067741935
0.3736263736263736,3.5641684448545226,2.520247676647744,0.7817491366161192,0.1098901098901098,0.1208791208791208,0.4615384615384615,0.1208791208791208,0.043956044
0.2234636871508379,2.9897403710077435,2.11406569,0.7111249465887864,0.2737430167597765,0.05027933,0.4245810055865922,0.1173184357541899,0.1173184357541899
0.2888888888888888,2.7406406388125952,1.9379255804998177,0.7240520770253718,0.2222222222222222,0.1222222222222222,0.4333333333333333,0.033333333,0.1666666666666666
0.3627450980392157,3.663545909013695,2.590518155451818,0.7807435975131821,0.1764705882352941,0.078431373,0.4509803921568627,0.019607843,0.098039216
0.2238805970149253,2.5916052767440805,1.8325416653445783,0.6944280582015451,0.2388059701492537,0.059701493,0.4029850746268656,0.044776119,0.126865672
0.20625,2.608879069638913,1.8447560814373265,0.6889434113510036,0.23125,0.11875,0.44375,0.0375,0.10625
0.2265193370165746,3.047505999613382,2.154912158033311,0.714354946,0.1712707182320442,0.071823204,0.4475138121546961,0.1215469613259668,0.099447514
0.2568807339449541,2.681913598619224,1.8963992921400696,0.7102872338241246,0.2110091743119266,0.055045872,0.4128440366972477,0.091743119,0.073394495
0.2357142857142857,2.7890090406041046,1.9721272054017496,0.7075598075386931,0.1642857142857142,0.071428571,0.4214285714285714,0.15,0.071428571
0.2717391304347826,2.606430175713435,1.8430244519362144,0.7118589845633314,0.2282608695652173,0.065217391,0.391304348,0.076086957,0.1413043478260869
0.127906977,2.0544902610034783,1.4527439954372794,0.6296655878715234,0.251937984,0.089147287,0.4961240310077519,0.03875969,0.081395349
0.2101449275362318,2.468643939200371,1.7455948697436534,0.6834021637915808,0.2246376811594203,0.1376811594202898,0.4347826086956521,0.014492754,0.086956522
0.3461538461538461,2.4961508830135317,1.7650452162436563,0.7315093585099994,0.2692307692307692,0.076923077,0.4230769230769231,0.076923077,0.1153846153846153
0.058423913,1.585001028665144,1.120764975556777,0.5697726102627996,0.1671195652173913,0.08423913,0.3736413043478261,0.2432065217391304,0.1127717391304347
0.1625615763546798,2.3161459409338683,1.637762501052035,0.6580786770282637,0.1871921182266009,0.1133004926108374,0.4137931034482758,0.083743842,0.093596059
0.1401515151515151,2.277192583117656,1.610218317590205,0.6475880331487796,0.2575757575757575,0.1136363636363636,0.4583333333333333,0.079545455,0.068181818
0.2654867256637168,2.822162605150792,1.9955703157132176,0.7194665451815171,0.2654867256637168,0.1150442477876106,0.5398230088495575,0,0.061946903
0.3703703703703703,2.721655269759087,1.9245008972987525,0.7510013172738119,0.2962962962962963,0.074074074,0.4814814814814814,0.092592593,0.1111111111111111
0.4130434782608695,2.8013971669430457,1.9808869335422103,0.7690558279672058,0.3043478260869565,0.108695652,0.5217391304347826,0.065217391,0.043478261
0.2678571428571428,2.834733547569204,2.004459314343183,0.7208219127386636,0.2857142857142857,0.1160714285714285,0.5178571428571429,0.035714286,0.071428571
0.24375,3.083220719,2.180166278062295,0.7218593450204536,0.25625,0.1,0.525,0.03125,0.0625
0.2549019607843137,2.574383611739353,1.820364109236413,0.7044574464661237,0.4509803921568627,0.058823529,0.5882352941176471,0.068627451,0.078431373
0.148471616,2.246783241547305,1.5887156659543924,0.6489769852615834,0.2270742358078602,0.052401747,0.3580786026200873,0.4148471615720524,0.026200873
0.5625,3.181980515339464,2.25,0.8339850002884623,0.3125,0.125,0.46875,0.09375,0.0625
0.2589285714285714,2.740242429316897,1.9376440038650768,0.7136370955753236,0.2410714285714285,0.089285714,0.3928571428571428,0.0625,0.1160714285714285
0.1300448430493273,1.9419836375290327,1.3731897990500974,0.6227462289545853,0.2556053811659193,0.1210762331838565,0.4349775784753363,0.2645739910313901,0.022421525
0.1925465838509316,2.443142259341212,1.7275624589835936,0.67579491,0.2981366459627329,0.1366459627329192,0.48447205,0.080745342,0.049689441
0.4772727272727273,3.165869118066518,2.238607521733909,0.8045374921052874,0.25,0.1136363636363636,0.5454545454545454,0.022727273,0.090909091
0.2288135593220339,2.485551468325473,1.7575502982411222,0.6908519689400923,0.2796610169491525,0.1016949152542373,0.5169491525423728,0.016949153,0.1101694915254237
0.2012195121951219,2.5768670711620003,1.822120180234968,0.6856076744265294,0.2804878048780488,0.085365854,0.4817073170731707,0.006097561,0.054878049
0.1221122112211221,2.125594461599276,1.503022257849417,0.6319717836932205,0.3102310231023102,0.072607261,0.4785478547854785,0.1485148514851485,0.069306931
0.5625,2.25,1.590990257669732,0.79248125,0.4375,0.125,0.625,0,0.0625
0.1450777202072538,2.015484102096345,1.425162475966005,0.6331751234758896,0.2279792746113989,0.088082902,0.388601036,0.1502590673575129,0.098445596
0.390625,3.125,2.2097086912079607,0.7739760316291209,0.265625,0.03125,0.46875,0.03125,0.0625
0.3939393939393939,2.263009527424072,1.6001893827313254,0.7335746633951976,0.303030303,0.060606061,0.4848484848484848,0.060606061,0.060606061
0.1847826086956521,2.506513254633252,1.7723725194851356,0.6762040202452992,0.2445652173913043,0.1141304347826086,0.4347826086956521,0.081521739,0.065217391
0.5294117647058824,2.182820625326997,1.5434872662825794,0.7755238700769802,0.5294117647058824,0.058823529,0.5882352941176471,0,0
0.1481481481481481,2.0367003088692623,1.4401645996461911,0.6357049473394489,0.2539682539682539,0.058201058,0.4444444444444444,0.2433862433862433,0.068783069
0.1035353535353535,2.0603275212813847,1.456871561763338,0.6208518479989135,0.2121212121212121,0.1035353535353535,0.457070707,0.1212121212121212,0.063131313
0.3552631578947368,3.097112407252584,2.1899891852652944,0.7610343577022042,0.3289473684210526,0.092105263,0.5131578947368421,0.013157895,0.1184210526315789
0.303030303,3.015113445777636,2.1320071635561044,0.7401759894385639,0.2424242424242424,0.080808081,0.4444444444444444,0.101010101,0.080808081
0.3209876543209876,2.888888888888889,2.042752923427804,0.7414118182610625,0.2469135802469135,0.061728395,0.419753086,0.086419753,0.1111111111111111
0.3,2.846049894151541,2.01246118,0.7324391713133125,0.2111111111111111,0.088888889,0.4555555555555555,0.055555556,0.077777778
0.1310975609756097,2.3742778106092004,1.6788679403025153,0.6492648507246784,0.2530487804878049,0.1067073170731707,0.4939024390243902,0.1646341463414634,0.079268293
0.32,2.262741699796952,1.6,0.7087352805422317,0.24,0.04,0.3,0.12,0.16
0.099273608,2.017478108351004,1.426572451310403,0.6165193619421487,0.2421307506053268,0.1113801452784503,0.4309927360774818,0.016949153,0.1162227602905569
0.2631578947368421,2.809757434745082,1.9867985355975657,0.7181281398407436,0.1842105263157894,0.1228070175438596,0.4298245614035088,0.096491228,0.087719298
0.2260869565217391,2.424512501424816,1.7143892308290465,0.6866476589930386,0.208695652,0.060869565,0.3478260869565217,0.3130434782608696,0.052173913
0.3880597014925373,3.1764055532639355,2.2460579065115365,0.774871515,0.1791044776119403,0.089552239,0.5522388059701493,0.059701493,0.1044776119402985
0.3292682926829268,2.9816512040208565,2.108345785496182,0.7479116959970677,0.1585365853658536,0.1219512195121951,0.4634146341463415,0,0.1097560975609756
0.21875,2.4748737341529163,1.75,0.6867649888653721,0.234375,0.109375,0.484375,0.0390625,0.109375
0.2777777777777778,2.6352313834736494,1.8633899812498247,0.7153359943403896,0.1888888888888888,0.077777778,0.3777777777777777,0.1333333333333333,0.1
