consonant_cluster,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvcc_density,ccvccc_density
0.65,1.8333333333333333,1.5833333333333333,1.4,0.8333333333333334,0.5166666666666667,0.36666666666666664,0.06666666666666667,0.0
0.6923076923076923,2.0256410256410255,1.8717948717948718,1.641025641025641,1.1025641025641026,0.38461538461538464,0.3333333333333333,0.0,0.0
0.7285067873303167,2.02262443438914,1.6968325791855203,1.5158371040723981,0.9004524886877828,0.5429864253393665,0.36199095022624433,0.08597285067873303,0.004524886877828055
0.6401869158878505,2.207943925233645,1.8878504672897196,1.6308411214953271,0.9439252336448598,0.48364485981308414,0.3644859813084112,0.056074766355140186,0.002336448598130841
0.6335403726708074,1.8819875776397517,1.5714285714285714,1.2608695652173914,0.7142857142857143,0.4472049689440994,0.2919254658385093,0.062111801242236024,0.006211180124223602
0.6770833333333334,2.1354166666666665,1.9270833333333333,1.6666666666666667,1.0,0.5,0.3854166666666667,0.052083333333333336,0.0
0.47619047619047616,1.8333333333333333,1.6428571428571428,1.3571428571428572,0.8452380952380952,0.34523809523809523,0.2976190476190476,0.011904761904761904,0.0
0.6666666666666666,2.212121212121212,2.0,1.696969696969697,1.0303030303030303,0.5151515151515151,0.3787878787878788,0.045454545454545456,0.0
0.4861111111111111,1.9166666666666667,1.7222222222222223,1.4166666666666667,0.8055555555555556,0.3194444444444444,0.2222222222222222,0.0,0.0
0.5727272727272728,2.0636363636363635,1.7363636363636363,1.6636363636363636,0.9090909090909091,0.41818181818181815,0.24545454545454545,0.05454545454545454,0.0
0.5652173913043478,2.0521739130434784,1.7739130434782608,1.4608695652173913,0.8608695652173913,0.41739130434782606,0.3217391304347826,0.034782608695652174,0.0
0.5072115384615384,2.1009615384615383,1.71875,1.6057692307692308,0.875,0.37259615384615385,0.27163461538461536,0.036057692307692304,0.002403846153846154
0.6060606060606061,2.051948051948052,1.7012987012987013,1.551948051948052,0.8614718614718615,0.4393939393939394,0.3268398268398268,0.03463203463203463,0.004329004329004329
0.4859154929577465,2.035211267605634,1.7535211267605635,1.5140845070422535,0.8661971830985915,0.352112676056338,0.2605633802816901,0.035211267605633804,0.0
0.46710526315789475,1.894736842105263,1.5789473684210527,1.4144736842105263,0.8092105263157895,0.34868421052631576,0.25,0.019736842105263157,0.0
0.5877862595419847,2.0839694656488548,1.7786259541984732,1.5648854961832062,0.9465648854961832,0.4961832061068702,0.3893129770992366,0.05343511450381679,0.007633587786259542
0.5544554455445545,2.094059405940594,1.8663366336633664,1.6237623762376239,0.9752475247524752,0.46534653465346537,0.3465346534653465,0.0594059405940594,0.009900990099009901
0.6,2.05,1.85,1.5833333333333333,0.9666666666666667,0.48333333333333334,0.3333333333333333,0.03333333333333333,0.016666666666666666
0.5144927536231884,1.7753623188405796,1.432367149758454,1.2198067632850242,0.7077294685990339,0.35990338164251207,0.23429951690821257,0.06521739130434782,0.014492753623188406
0.6415094339622641,2.1761006289308176,1.89937106918239,1.7358490566037736,1.0628930817610063,0.5471698113207547,0.39622641509433965,0.0880503144654088,0.0
0.6951219512195121,2.2398373983739837,1.853658536585366,1.613821138211382,0.9715447154471545,0.5447154471544715,0.36585365853658536,0.1016260162601626,0.008130081300813009
0.6204379562043796,2.124087591240876,1.8467153284671534,1.5766423357664234,0.9416058394160584,0.5036496350364964,0.39416058394160586,0.029197080291970802,0.0072992700729927005
0.625,1.975,1.675,1.45,0.85,0.45,0.325,0.025,0.0
0.4,1.9666666666666666,1.8333333333333333,1.4,0.8833333333333333,0.26666666666666666,0.23333333333333334,0.03333333333333333,0.0
0.5866666666666667,1.8933333333333333,1.6933333333333334,1.3466666666666667,0.9066666666666666,0.4266666666666667,0.32,0.05333333333333334,0.0
0.4444444444444444,1.7037037037037037,1.4074074074074074,1.1111111111111112,0.7037037037037037,0.3333333333333333,0.25925925925925924,0.0,0.0
0.50920245398773,2.1165644171779143,1.9079754601226995,1.5766871165644172,0.9815950920245399,0.3987730061349693,0.3067484662576687,0.049079754601226995,0.006134969325153374
0.7428571428571429,2.0285714285714285,1.6285714285714286,1.5142857142857142,0.8571428571428571,0.6285714285714286,0.4,0.05714285714285714,0.0
0.7692307692307693,2.1923076923076925,1.9230769230769231,1.6153846153846154,1.0,0.6153846153846154,0.5,0.038461538461538464,0.0
0.6190476190476191,1.9795918367346939,1.7210884353741496,1.5714285714285714,0.9319727891156463,0.4557823129251701,0.3333333333333333,0.027210884353741496,0.006802721088435374
0.6709401709401709,2.0256410256410255,1.6794871794871795,1.5213675213675213,0.8931623931623932,0.5256410256410257,0.3418803418803419,0.07264957264957266,0.01282051282051282
0.4147982062780269,1.8385650224215246,1.5672645739910314,1.4125560538116593,0.8340807174887892,0.289237668161435,0.2040358744394619,0.02466367713004484,0.004484304932735426
0.5,2.0,1.8888888888888888,1.5,0.8333333333333334,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.0
0.5892857142857143,2.017857142857143,1.7232142857142858,1.4821428571428572,0.7946428571428571,0.42857142857142855,0.3125,0.026785714285714284,0.0
0.6153846153846154,2.1923076923076925,2.0,1.5384615384615385,1.1153846153846154,0.5,0.46153846153846156,0.07692307692307693,0.038461538461538464
0.47619047619047616,2.4285714285714284,2.238095238095238,1.7619047619047619,0.9523809523809523,0.42857142857142855,0.3333333333333333,0.0,0.0
0.5263157894736842,1.8421052631578947,1.631578947368421,1.394736842105263,0.9210526315789473,0.4473684210526316,0.34210526315789475,0.05263157894736842,0.0
0.6,1.9333333333333333,1.8,1.5333333333333334,0.9333333333333333,0.26666666666666666,0.2,0.06666666666666667,0.06666666666666667
0.45454545454545453,1.7727272727272727,1.3636363636363635,1.0454545454545454,0.6818181818181818,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.0
0.5948275862068966,2.0517241379310347,1.7758620689655173,1.4137931034482758,0.8448275862068966,0.4827586206896552,0.29310344827586204,0.09482758620689655,0.008620689655172414
0.5104895104895105,1.993006993006993,1.7412587412587412,1.5384615384615385,0.9230769230769231,0.3706293706293706,0.2727272727272727,0.027972027972027972,0.006993006993006993
0.373134328358209,1.9104477611940298,1.5671641791044777,1.2238805970149254,0.6567164179104478,0.2537313432835821,0.1791044776119403,0.029850746268656716,0.0
0.7014925373134329,2.2039800995024876,1.9154228855721394,1.6666666666666667,0.9950248756218906,0.572139303482587,0.417910447761194,0.08955223880597014,0.0
0.6341463414634146,1.975609756097561,1.8048780487804879,1.5121951219512195,0.975609756097561,0.5121951219512195,0.43902439024390244,0.0,0.0
0.49019607843137253,1.8660130718954249,1.5751633986928104,1.4281045751633987,0.8333333333333334,0.3627450980392157,0.2581699346405229,0.042483660130718956,0.0
0.53125,1.97265625,1.65234375,1.43359375,0.83203125,0.41796875,0.29296875,0.05078125,0.0
0.42016806722689076,2.0168067226890756,1.6470588235294117,1.3949579831932772,0.865546218487395,0.36134453781512604,0.2773109243697479,0.058823529411764705,0.0
0.544,1.736,1.312,1.232,0.648,0.344,0.192,0.056,0.024
0.5757575757575758,2.051948051948052,1.8051948051948052,1.5454545454545454,0.9307359307359307,0.4675324675324675,0.3333333333333333,0.05627705627705628,0.004329004329004329
0.524390243902439,1.9634146341463414,1.670731707317073,1.475609756097561,0.9146341463414634,0.4024390243902439,0.2926829268292683,0.04878048780487805,0.0
0.5803571428571429,1.9910714285714286,1.7053571428571428,1.5178571428571428,0.8571428571428571,0.4375,0.30357142857142855,0.0625,0.0
0.43661971830985913,1.971830985915493,1.704225352112676,1.4788732394366197,1.0,0.4084507042253521,0.352112676056338,0.056338028169014086,0.0
0.6694214876033058,2.049586776859504,1.6528925619834711,1.4958677685950412,0.8016528925619835,0.5041322314049587,0.2809917355371901,0.04132231404958678,0.008264462809917356
0.5463917525773195,2.1030927835051547,1.7422680412371134,1.7010309278350515,0.9587628865979382,0.5051546391752577,0.31958762886597936,0.07216494845360824,0.0
0.4444444444444444,2.0,1.746031746031746,1.5555555555555556,0.8571428571428571,0.3333333333333333,0.25396825396825395,0.0,0.0
0.64,2.026666666666667,1.6,1.52,0.88,0.4266666666666667,0.28,0.06666666666666667,0.0
0.5222222222222223,1.9777777777777779,1.5777777777777777,1.4777777777777779,0.8111111111111111,0.36666666666666664,0.2777777777777778,0.011111111111111112,0.0
0.5967741935483871,2.024193548387097,1.685483870967742,1.5241935483870968,0.8951612903225806,0.49193548387096775,0.3467741935483871,0.03225806451612903,0.0
0.5072463768115942,2.072463768115942,1.8840579710144927,1.5797101449275361,0.8840579710144928,0.37681159420289856,0.2898550724637681,0.014492753623188406,0.0
0.6946107784431138,1.910179640718563,1.5568862275449102,1.4970059880239521,0.8622754491017964,0.5449101796407185,0.3413173652694611,0.0658682634730539,0.0
0.6094890510948905,2.2153284671532845,1.927007299270073,1.7408759124087592,1.0145985401459854,0.5145985401459854,0.38321167883211676,0.05474452554744526,0.0036496350364963502
0.505,2.085,1.74,1.49,0.85,0.39,0.255,0.025,0.0
0.59375,1.78125,1.46875,1.40625,0.84375,0.46875,0.28125,0.0625,0.0
0.47183098591549294,2.109154929577465,1.852112676056338,1.5422535211267605,0.9295774647887324,0.40492957746478875,0.28169014084507044,0.045774647887323945,0.0
0.5838926174496645,2.0805369127516777,1.691275167785235,1.610738255033557,0.9194630872483222,0.4563758389261745,0.2751677852348993,0.08053691275167785,0.0
0.5470085470085471,2.1709401709401708,1.9059829059829059,1.7179487179487178,1.0,0.46153846153846156,0.3162393162393162,0.07692307692307693,0.0
0.6790123456790124,2.2839506172839505,1.9135802469135803,1.8518518518518519,1.0617283950617284,0.5185185185185185,0.37037037037037035,0.09876543209876543,0.0
0.4767025089605735,1.8996415770609318,1.6523297491039426,1.4301075268817205,0.8637992831541219,0.3835125448028674,0.2867383512544803,0.07168458781362007,0.0035842293906810036
0.49101796407185627,2.0119760479041915,1.7125748502994012,1.5868263473053892,0.9520958083832335,0.41916167664670656,0.30538922155688625,0.03592814371257485,0.005988023952095809
0.5471698113207547,1.9622641509433962,1.4811320754716981,1.4150943396226414,0.7264150943396226,0.4716981132075472,0.24528301886792453,0.03773584905660377,0.009433962264150943
0.6139534883720931,2.186046511627907,1.827906976744186,1.697674418604651,0.9255813953488372,0.5255813953488372,0.3767441860465116,0.06046511627906977,0.013953488372093023
0.5327868852459017,2.0,1.6311475409836065,1.459016393442623,0.8442622950819673,0.4098360655737705,0.28688524590163933,0.05737704918032787,0.0
0.5575221238938053,1.8628318584070795,1.5353982300884956,1.3893805309734513,0.7831858407079646,0.43805309734513276,0.26991150442477874,0.05752212389380531,0.0
0.577922077922078,2.090909090909091,1.7792207792207793,1.6363636363636365,0.9025974025974026,0.45454545454545453,0.34415584415584416,0.07142857142857142,0.0
0.5570175438596491,1.9736842105263157,1.543859649122807,1.4385964912280702,0.8333333333333334,0.44298245614035087,0.25877192982456143,0.07456140350877193,0.0043859649122807015
0.5083532219570406,1.8615751789976134,1.5656324582338903,1.2863961813842482,0.8066825775656324,0.3937947494033413,0.27923627684964203,0.059665871121718374,0.00477326968973747
0.5618448637316562,2.0545073375262053,1.7735849056603774,1.578616352201258,0.9161425576519916,0.4276729559748428,0.3060796645702306,0.06079664570230608,0.006289308176100629
0.503448275862069,1.896551724137931,1.5034482758620689,1.296551724137931,0.7586206896551724,0.3793103448275862,0.24482758620689654,0.05517241379310345,0.006896551724137931
0.5555555555555556,1.7919621749408983,1.5177304964539007,1.309692671394799,0.806146572104019,0.44208037825059104,0.29314420803782504,0.08274231678486997,0.0070921985815602835
0.5812807881773399,2.147783251231527,1.832512315270936,1.6945812807881773,0.9064039408866995,0.47783251231527096,0.33497536945812806,0.059113300492610835,0.0
0.4878048780487805,2.053658536585366,1.7951219512195122,1.5073170731707317,0.8780487804878049,0.3902439024390244,0.28780487804878047,0.03414634146341464,0.004878048780487805
0.49221183800623053,1.925233644859813,1.632398753894081,1.4018691588785046,0.8161993769470405,0.38006230529595014,0.27414330218068533,0.04361370716510903,0.006230529595015576
0.5831381733021077,2.053864168618267,1.730679156908665,1.4988290398126465,0.8805620608899297,0.468384074941452,0.34192037470725994,0.06557377049180328,0.00234192037470726
0.4576271186440678,1.9915254237288136,1.7203389830508475,1.4322033898305084,0.8559322033898306,0.3728813559322034,0.2711864406779661,0.0423728813559322,0.0
0.6294964028776978,1.974820143884892,1.6402877697841727,1.485611510791367,0.8525179856115108,0.4856115107913669,0.3057553956834532,0.06474820143884892,0.0035971223021582736
0.49404761904761907,2.080357142857143,1.8035714285714286,1.6130952380952381,0.9404761904761905,0.39285714285714285,0.2916666666666667,0.02976190476190476,0.0
0.5399515738498789,1.9394673123486683,1.6440677966101696,1.4382566585956416,0.8159806295399515,0.4067796610169492,0.28329297820823246,0.07263922518159806,0.002421307506053269
0.6222826086956522,1.986413043478261,1.6956521739130435,1.4483695652173914,0.8641304347826086,0.483695652173913,0.3179347826086957,0.08967391304347826,0.002717391304347826
0.5175879396984925,1.9547738693467336,1.6415410385259632,1.4874371859296482,0.8726968174204355,0.44221105527638194,0.2964824120603015,0.05862646566164154,0.01507537688442211
0.5068027210884354,1.9863945578231292,1.7040816326530612,1.5136054421768708,0.8605442176870748,0.40476190476190477,0.29591836734693877,0.034013605442176874,0.0
0.6086956521739131,2.0434782608695654,1.6570048309178744,1.541062801932367,0.8985507246376812,0.4927536231884058,0.34782608695652173,0.07729468599033816,0.004830917874396135
0.5950413223140496,2.0661157024793386,1.6942148760330578,1.4958677685950412,0.9256198347107438,0.512396694214876,0.38016528925619836,0.06611570247933884,0.008264462809917356
0.5590778097982709,2.0172910662824206,1.7521613832853027,1.5043227665706052,0.9193083573487032,0.42939481268011526,0.3025936599423631,0.05763688760806916,0.005763688760806916
0.5416666666666666,1.8,1.475,1.275,0.7833333333333333,0.4166666666666667,0.3,0.025,0.0
0.484304932735426,1.9304932735426008,1.5807174887892377,1.3744394618834082,0.7825112107623319,0.3609865470852018,0.2600896860986547,0.04708520179372197,0.0
0.47745358090185674,2.1007957559681696,1.7984084880636604,1.530503978779841,0.8567639257294429,0.40848806366047746,0.27055702917771884,0.0636604774535809,0.007957559681697613
0.576,2.032,1.664,1.588,0.88,0.492,0.356,0.068,0.004
0.47619047619047616,2.061224489795918,1.782312925170068,1.5714285714285714,0.8741496598639455,0.4013605442176871,0.2755102040816326,0.04421768707482993,0.003401360544217687
0.5588235294117647,1.9779411764705883,1.6764705882352942,1.536764705882353,0.9264705882352942,0.4632352941176471,0.3235294117647059,0.058823529411764705,0.0
0.5507246376811594,1.9057971014492754,1.6014492753623188,1.3840579710144927,0.8043478260869565,0.427536231884058,0.2971014492753623,0.057971014492753624,0.0
0.43824701195219123,2.099601593625498,1.8286852589641434,1.6055776892430278,0.9402390438247012,0.3665338645418327,0.2549800796812749,0.0398406374501992,0.0
0.48616600790513836,2.035573122529644,1.8142292490118577,1.5533596837944663,0.9367588932806324,0.4031620553359684,0.30434782608695654,0.043478260869565216,0.0
0.5480769230769231,2.016025641025641,1.7003205128205128,1.5432692307692308,0.8862179487179487,0.46153846153846156,0.30288461538461536,0.05608974358974359,0.00641025641025641
0.5416666666666666,1.9555555555555555,1.65,1.475,0.8444444444444444,0.43333333333333335,0.325,0.044444444444444446,0.0
0.6395348837209303,2.0697674418604652,1.7151162790697674,1.505813953488372,0.8604651162790697,0.5348837209302325,0.3430232558139535,0.06976744186046512,0.0
0.5423728813559322,2.0677966101694913,1.8135593220338984,1.4406779661016949,0.8305084745762712,0.4067796610169492,0.288135593220339,0.0847457627118644,0.03389830508474576
0.6060606060606061,2.0707070707070705,1.8080808080808082,1.5252525252525253,0.8888888888888888,0.48484848484848486,0.31313131313131315,0.10101010101010101,0.010101010101010102
0.4725,1.89,1.655,1.41,0.8625,0.3725,0.2775,0.045,0.0
0.5661016949152542,1.8610169491525423,1.6101694915254237,1.3593220338983052,0.823728813559322,0.4,0.29152542372881357,0.030508474576271188,0.0
0.6554054054054054,2.0472972972972974,1.75,1.662162162162162,1.0337837837837838,0.581081081081081,0.41216216216216217,0.11486486486486487,0.02027027027027027
0.6506849315068494,2.1027397260273974,1.8356164383561644,1.5890410958904109,1.0,0.5342465753424658,0.3561643835616438,0.13013698630136986,0.0136986301369863
0.5,1.94,1.66,1.44,0.82,0.36,0.26,0.06,0.0
0.5882352941176471,2.152941176470588,1.8470588235294119,1.6352941176470588,1.011764705882353,0.49411764705882355,0.3411764705882353,0.058823529411764705,0.0
0.4576271186440678,2.0338983050847457,1.8305084745762712,1.5084745762711864,0.9152542372881356,0.3728813559322034,0.23728813559322035,0.06779661016949153,0.0
0.6049382716049383,2.04320987654321,1.728395061728395,1.5617283950617284,0.8950617283950617,0.4567901234567901,0.35802469135802467,0.043209876543209874,0.006172839506172839
0.4849624060150376,1.981203007518797,1.6917293233082706,1.406015037593985,0.8383458646616542,0.39473684210526316,0.30451127819548873,0.06390977443609022,0.0
0.5111111111111111,2.2666666666666666,2.0,1.7555555555555555,0.9777777777777777,0.4222222222222222,0.3333333333333333,0.022222222222222223,0.0
0.5050505050505051,1.9966329966329965,1.7306397306397305,1.5117845117845117,0.8956228956228957,0.36363636363636365,0.24579124579124578,0.04713804713804714,0.003367003367003367
0.5233918128654971,1.9444444444444444,1.6666666666666667,1.5,0.8801169590643275,0.41812865497076024,0.30701754385964913,0.02631578947368421,0.0
0.4806451612903226,1.9548387096774194,1.6419354838709677,1.4096774193548387,0.8290322580645161,0.3709677419354839,0.27741935483870966,0.025806451612903226,0.0
0.38461538461538464,1.9120879120879122,1.6593406593406594,1.3076923076923077,0.7692307692307693,0.26373626373626374,0.18681318681318682,0.01098901098901099,0.01098901098901099
0.5418994413407822,1.8826815642458101,1.5754189944134078,1.2960893854748603,0.7597765363128491,0.37988826815642457,0.26256983240223464,0.055865921787709494,0.0
0.6111111111111112,2.2111111111111112,1.8888888888888888,1.6888888888888889,0.9666666666666667,0.5222222222222223,0.36666666666666664,0.06666666666666667,0.0
0.4411764705882353,1.9411764705882353,1.607843137254902,1.4411764705882353,0.7941176470588235,0.35294117647058826,0.22549019607843138,0.0392156862745098,0.0
0.5895522388059702,2.1940298507462686,1.962686567164179,1.6940298507462686,0.9776119402985075,0.47761194029850745,0.3582089552238806,0.05970149253731343,0.0
0.64375,2.025,1.73125,1.53125,0.90625,0.45625,0.31875,0.06875,0.0
0.5138121546961326,1.9392265193370166,1.6243093922651934,1.4143646408839778,0.8121546961325967,0.4143646408839779,0.27624309392265195,0.055248618784530384,0.0055248618784530384
0.5321100917431193,1.981651376146789,1.6605504587155964,1.385321100917431,0.8348623853211009,0.3944954128440367,0.23853211009174313,0.07339449541284404,0.0
0.5357142857142857,1.7785714285714285,1.4357142857142857,1.3142857142857143,0.7714285714285715,0.36428571428571427,0.22857142857142856,0.06428571428571428,0.0
0.6195652173913043,2.010869565217391,1.6956521739130435,1.576086956521739,0.8695652173913043,0.4673913043478261,0.29347826086956524,0.05434782608695652,0.0
0.5697674418604651,2.054263565891473,1.7906976744186047,1.5891472868217054,0.9534883720930233,0.47674418604651164,0.32945736434108525,0.07364341085271318,0.007751937984496124
0.5362318840579711,1.9710144927536233,1.681159420289855,1.5,0.8623188405797102,0.39855072463768115,0.2753623188405797,0.07246376811594203,0.007246376811594203
0.6346153846153846,2.0,1.6923076923076923,1.5,0.8846153846153846,0.5384615384615384,0.36538461538461536,0.11538461538461539,0.0
0.5883152173913043,1.858695652173913,1.547554347826087,1.4293478260869565,0.8546195652173914,0.4673913043478261,0.32608695652173914,0.08016304347826086,0.010869565217391304
0.6748768472906403,1.9753694581280787,1.6995073891625616,1.4827586206896552,0.8866995073891626,0.5369458128078818,0.3448275862068966,0.08866995073891626,0.0
0.4962121212121212,2.022727272727273,1.7727272727272727,1.496212121212121,0.8674242424242424,0.375,0.2840909090909091,0.030303030303030304,0.0
0.6548672566371682,2.0265486725663715,1.7964601769911503,1.584070796460177,0.9823008849557522,0.49557522123893805,0.35398230088495575,0.12389380530973451,0.0
0.9259259259259259,1.9074074074074074,1.6481481481481481,1.5555555555555556,1.1296296296296295,0.8518518518518519,0.5370370370370371,0.12962962962962962,0.037037037037037035
0.5,1.9130434782608696,1.565217391304348,1.5217391304347827,0.8695652173913043,0.3695652173913043,0.2391304347826087,0.08695652173913043,0.021739130434782608
0.6785714285714286,2.1339285714285716,1.8482142857142858,1.6607142857142858,1.0178571428571428,0.5625,0.4107142857142857,0.07142857142857142,0.008928571428571428
0.575,2.03125,1.8375,1.55625,0.95625,0.41875,0.325,0.05,0.00625
0.696078431372549,2.1176470588235294,1.8333333333333333,1.6372549019607843,1.0490196078431373,0.6078431372549019,0.49019607843137253,0.058823529411764705,0.0
0.5458515283842795,1.8951965065502183,1.5240174672489082,1.388646288209607,0.777292576419214,0.388646288209607,0.24017467248908297,0.06550218340611354,0.017467248908296942
0.5,2.1875,1.78125,1.71875,0.96875,0.4375,0.28125,0.03125,0.0
0.5892857142857143,2.017857142857143,1.7232142857142858,1.4821428571428572,0.7946428571428571,0.42857142857142855,0.3125,0.026785714285714284,0.0
0.5650224215246636,1.946188340807175,1.515695067264574,1.4573991031390134,0.7623318385650224,0.452914798206278,0.2600896860986547,0.05829596412556054,0.004484304932735426
0.40993788819875776,2.0745341614906834,1.8385093167701863,1.515527950310559,0.9254658385093167,0.30434782608695654,0.22981366459627328,0.024844720496894408,0.0
0.4318181818181818,1.8636363636363635,1.7045454545454546,1.2727272727272727,0.8181818181818182,0.4090909090909091,0.2727272727272727,0.045454545454545456,0.0
0.576271186440678,1.9491525423728813,1.652542372881356,1.5338983050847457,0.9067796610169492,0.4576271186440678,0.3305084745762712,0.07627118644067797,0.0
0.5792682926829268,2.0,1.7195121951219512,1.5,0.823170731707317,0.40853658536585363,0.31097560975609756,0.03048780487804878,0.0
0.6864686468646864,2.128712871287129,1.7821782178217822,1.636963696369637,0.9603960396039604,0.5016501650165016,0.35313531353135313,0.07920792079207921,0.009900990099009901
0.4375,2.125,2.0,1.5,0.875,0.375,0.375,0.0625,0.0625
0.7150259067357513,2.155440414507772,1.8134715025906736,1.6424870466321244,0.9844559585492227,0.5181347150259067,0.35751295336787564,0.08808290155440414,0.0
0.359375,1.75,1.484375,1.0625,0.65625,0.25,0.1875,0.03125,0.0
0.42424242424242425,2.0606060606060606,1.878787878787879,1.4242424242424243,0.9696969696969697,0.3333333333333333,0.3333333333333333,0.0,0.0
0.6793478260869565,2.0434782608695654,1.7880434782608696,1.4891304347826086,0.9565217391304348,0.5597826086956522,0.40217391304347827,0.07608695652173914,0.010869565217391304
0.4117647058823529,2.0,1.588235294117647,1.5294117647058822,0.8235294117647058,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.0
0.5343915343915344,1.9365079365079365,1.6507936507936507,1.439153439153439,0.8783068783068783,0.43915343915343913,0.31746031746031744,0.07407407407407407,0.005291005291005291
0.44696969696969696,1.9318181818181819,1.648989898989899,1.4191919191919191,0.8459595959595959,0.37626262626262624,0.2828282828282828,0.050505050505050504,0.005050505050505051
0.6578947368421053,1.8289473684210527,1.513157894736842,1.25,0.6973684210526315,0.5526315789473685,0.34210526315789475,0.13157894736842105,0.0
0.5353535353535354,2.0505050505050506,1.7474747474747474,1.5555555555555556,0.9191919191919192,0.3838383838383838,0.23232323232323232,0.09090909090909091,0.010101010101010102
0.4691358024691358,1.9259259259259258,1.5432098765432098,1.2962962962962963,0.7160493827160493,0.38271604938271603,0.2222222222222222,0.04938271604938271,0.0
0.5555555555555556,2.111111111111111,1.8333333333333333,1.511111111111111,0.9555555555555556,0.45555555555555555,0.3111111111111111,0.07777777777777778,0.0
