model,repeat,fold,fpr,tpr,threshold,roc_auc
SVC,4,5,0.0,0.0,inf,0.9701358430799221
SVC,4,5,0.0,0.003898635477582846,0.9999999999999699,0.9701358430799221
SVC,4,5,0.0,0.17543859649122806,0.9999999187015656,0.9701358430799221
SVC,4,5,0.0,0.1968810916179337,0.999999913471291,0.9701358430799221
SVC,4,5,0.0,0.24561403508771928,0.999999728796545,0.9701358430799221
SVC,4,5,0.001953125,0.24561403508771928,0.999999708926935,0.9701358430799221
SVC,4,5,0.001953125,0.3664717348927875,0.9999931783530176,0.9701358430799221
SVC,4,5,0.00390625,0.3664717348927875,0.9999926730171198,0.9701358430799221
SVC,4,5,0.00390625,0.6608187134502924,0.9641781247654244,0.9701358430799221
SVC,4,5,0.005859375,0.6608187134502924,0.9640763826266835,0.9701358430799221
SVC,4,5,0.005859375,0.6764132553606238,0.9596314547872716,0.9701358430799221
SVC,4,5,0.009765625,0.6764132553606238,0.9583981628611191,0.9701358430799221
SVC,4,5,0.009765625,0.7076023391812866,0.9419213202009861,0.9701358430799221
SVC,4,5,0.01171875,0.7076023391812866,0.9414159735680324,0.9701358430799221
SVC,4,5,0.01171875,0.7504873294346979,0.9216168663278775,0.9701358430799221
SVC,4,5,0.015625,0.7504873294346979,0.9159647911941882,0.9701358430799221
SVC,4,5,0.015625,0.7699805068226121,0.8934714940648079,0.9701358430799221
SVC,4,5,0.017578125,0.7699805068226121,0.8899970732254441,0.9701358430799221
SVC,4,5,0.017578125,0.7719298245614035,0.8854677813721425,0.9701358430799221
SVC,4,5,0.01953125,0.7719298245614035,0.8851027505229282,0.9701358430799221
SVC,4,5,0.01953125,0.7875243664717348,0.8726400340318619,0.9701358430799221
SVC,4,5,0.021484375,0.7875243664717348,0.8685890608884619,0.9701358430799221
SVC,4,5,0.021484375,0.7894736842105263,0.8652659593559735,0.9701358430799221
SVC,4,5,0.0234375,0.7894736842105263,0.8650848956075832,0.9701358430799221
SVC,4,5,0.0234375,0.8167641325536062,0.8303023404333016,0.9701358430799221
SVC,4,5,0.025390625,0.8167641325536062,0.8288250901031731,0.9701358430799221
SVC,4,5,0.025390625,0.8245614035087719,0.8138464287807348,0.9701358430799221
SVC,4,5,0.029296875,0.8245614035087719,0.8011731006046543,0.9701358430799221
SVC,4,5,0.029296875,0.8265107212475633,0.8000211127822233,0.9701358430799221
SVC,4,5,0.03125,0.8265107212475633,0.7946500913947857,0.9701358430799221
SVC,4,5,0.03125,0.8323586744639376,0.7839988634979539,0.9701358430799221
SVC,4,5,0.03515625,0.8323586744639376,0.7739382208772309,0.9701358430799221
SVC,4,5,0.03515625,0.8382066276803118,0.7657188861540095,0.9701358430799221
SVC,4,5,0.037109375,0.8382066276803118,0.7653038418967923,0.9701358430799221
SVC,4,5,0.037109375,0.8440545808966862,0.7468940233281204,0.9701358430799221
SVC,4,5,0.0390625,0.8440545808966862,0.7433146126820834,0.9701358430799221
SVC,4,5,0.0390625,0.8460038986354775,0.7371579992979522,0.9701358430799221
SVC,4,5,0.044921875,0.8460038986354775,0.7160867510496708,0.9701358430799221
SVC,4,5,0.044921875,0.8518518518518519,0.7090018986360302,0.9701358430799221
SVC,4,5,0.046875,0.8518518518518519,0.7063928356061194,0.9701358430799221
SVC,4,5,0.046875,0.8538011695906432,0.7056813430296844,0.9701358430799221
SVC,4,5,0.05078125,0.8538011695906432,0.6953253031013051,0.9701358430799221
SVC,4,5,0.05078125,0.8557504873294347,0.692646419341315,0.9701358430799221
SVC,4,5,0.05859375,0.8557504873294347,0.6803592355148135,0.9701358430799221
SVC,4,5,0.05859375,0.8596491228070176,0.6746537164038355,0.9701358430799221
SVC,4,5,0.060546875,0.8596491228070176,0.6708816518009915,0.9701358430799221
SVC,4,5,0.060546875,0.8771929824561403,0.648793625694835,0.9701358430799221
SVC,4,5,0.0625,0.8771929824561403,0.6487675119518549,0.9701358430799221
SVC,4,5,0.0625,0.8869395711500975,0.6415138640392998,0.9701358430799221
SVC,4,5,0.064453125,0.8869395711500975,0.6380100271544379,0.9701358430799221
SVC,4,5,0.064453125,0.8927875243664717,0.6226017773133257,0.9701358430799221
SVC,4,5,0.06640625,0.8927875243664717,0.6026500569158173,0.9701358430799221
SVC,4,5,0.06640625,0.898635477582846,0.5715827269362561,0.9701358430799221
SVC,4,5,0.068359375,0.898635477582846,0.5546830689642803,0.9701358430799221
SVC,4,5,0.068359375,0.9005847953216374,0.5484002951108539,0.9701358430799221
SVC,4,5,0.0703125,0.9005847953216374,0.5471009144397011,0.9701358430799221
SVC,4,5,0.0703125,0.9142300194931774,0.5302690375574138,0.9701358430799221
SVC,4,5,0.07421875,0.9142300194931774,0.521066331072501,0.9701358430799221
SVC,4,5,0.07421875,0.9161793372319688,0.5111524040674861,0.9701358430799221
SVC,4,5,0.080078125,0.9161793372319688,0.5,0.9701358430799221
SVC,4,5,0.08203125,0.9161793372319688,0.49117556303374116,0.9701358430799221
SVC,4,5,0.08203125,0.9239766081871345,0.47507486589736186,0.9701358430799221
SVC,4,5,0.0859375,0.9239766081871345,0.4587263149541225,0.9701358430799221
SVC,4,5,0.0859375,0.9317738791423001,0.41596020038739373,0.9701358430799221
SVC,4,5,0.095703125,0.9317738791423001,0.3917825016834711,0.9701358430799221
SVC,4,5,0.095703125,0.9337231968810916,0.3897452899374167,0.9701358430799221
