model,repeat,fold,fpr,tpr,threshold,roc_auc
SVC,6,1,0.0,0.0,inf,0.9791882782546575
SVC,6,1,0.0,0.009746588693957114,0.9999999999999699,0.9791882782546575
SVC,6,1,0.0,0.3645224171539961,0.9945335057347086,0.9791882782546575
SVC,6,1,0.0,0.38791423001949316,0.9944266494619167,0.9791882782546575
SVC,6,1,0.0,0.5672514619883041,0.968324202422222,0.9791882782546575
SVC,6,1,0.001949317738791423,0.5672514619883041,0.9680704900562758,0.9791882782546575
SVC,6,1,0.001949317738791423,0.6159844054580896,0.9498185853830332,0.9791882782546575
SVC,6,1,0.003898635477582846,0.6159844054580896,0.9494379102548222,0.9791882782546575
SVC,6,1,0.003898635477582846,0.7582846003898636,0.8678407863575535,0.9791882782546575
SVC,6,1,0.007797270955165692,0.7582846003898636,0.8638510930891754,0.9791882782546575
SVC,6,1,0.007797270955165692,0.7875243664717348,0.8272110094052886,0.9791882782546575
SVC,6,1,0.009746588693957114,0.7875243664717348,0.8101346449208391,0.9791882782546575
SVC,6,1,0.009746588693957114,0.8070175438596491,0.7881198400742149,0.9791882782546575
SVC,6,1,0.011695906432748537,0.8070175438596491,0.7868762353459164,0.9791882782546575
SVC,6,1,0.011695906432748537,0.8167641325536062,0.7754592297752858,0.9791882782546575
SVC,6,1,0.01364522417153996,0.8167641325536062,0.7681624259398282,0.9791882782546575
SVC,6,1,0.01364522417153996,0.8538011695906432,0.7105044598917952,0.9791882782546575
SVC,6,1,0.017543859649122806,0.8538011695906432,0.705554619566182,0.9791882782546575
SVC,6,1,0.017543859649122806,0.8791423001949318,0.6381334657121115,0.9791882782546575
SVC,6,1,0.01949317738791423,0.8791423001949318,0.6340394468068187,0.9791882782546575
SVC,6,1,0.01949317738791423,0.8810916179337231,0.6338141740830538,0.9791882782546575
SVC,6,1,0.023391812865497075,0.8810916179337231,0.6254787850472344,0.9791882782546575
SVC,6,1,0.023391812865497075,0.884990253411306,0.6154496709761329,0.9791882782546575
SVC,6,1,0.025341130604288498,0.884990253411306,0.6148199095534462,0.9791882782546575
SVC,6,1,0.025341130604288498,0.8888888888888888,0.5959473762011582,0.9791882782546575
SVC,6,1,0.02729044834307992,0.8888888888888888,0.5933642442157846,0.9791882782546575
SVC,6,1,0.02729044834307992,0.8927875243664717,0.5916736642444719,0.9791882782546575
SVC,6,1,0.03313840155945419,0.8927875243664717,0.5873246255437997,0.9791882782546575
SVC,6,1,0.03313840155945419,0.9044834307992202,0.5437709083037401,0.9791882782546575
