model,repeat,fold,fpr,tpr,threshold,roc_auc
RF,2,1,0.0,0.0,inf,0.9567958232162601
RF,2,1,0.0,0.021442495126705652,0.9990486725663718,0.9567958232162601
RF,2,1,0.0,0.45614035087719296,0.7414917845124652,0.9567958232162601
RF,2,1,0.001949317738791423,0.45614035087719296,0.7406200736275906,0.9567958232162601
RF,2,1,0.001949317738791423,0.5477582846003899,0.6987060146618573,0.9567958232162601
RF,2,1,0.003898635477582846,0.5477582846003899,0.6975059267298745,0.9567958232162601
RF,2,1,0.003898635477582846,0.5516569200779727,0.6963085729478986,0.9567958232162601
RF,2,1,0.005847953216374269,0.5516569200779727,0.6948262987051979,0.9567958232162601
RF,2,1,0.005847953216374269,0.6530214424951267,0.6719565403457523,0.9567958232162601
RF,2,1,0.007797270955165692,0.6530214424951267,0.6698025000522637,0.9567958232162601
RF,2,1,0.007797270955165692,0.6705653021442495,0.6601441030799431,0.9567958232162601
RF,2,1,0.009746588693957114,0.6705653021442495,0.6596198081958228,0.9567958232162601
RF,2,1,0.009746588693957114,0.6920077972709552,0.6513021293020053,0.9567958232162601
RF,2,1,0.01364522417153996,0.6920077972709552,0.6497535284255329,0.9567958232162601
RF,2,1,0.01364522417153996,0.7037037037037037,0.6448691264903192,0.9567958232162601
RF,2,1,0.015594541910331383,0.7037037037037037,0.6444942007503984,0.9567958232162601
RF,2,1,0.015594541910331383,0.7056530214424951,0.64411353497501,0.9567958232162601
RF,2,1,0.017543859649122806,0.7056530214424951,0.6424595020143562,0.9567958232162601
RF,2,1,0.017543859649122806,0.7270955165692008,0.6343854089791605,0.9567958232162601
RF,2,1,0.01949317738791423,0.7270955165692008,0.6340234232100049,0.9567958232162601
RF,2,1,0.01949317738791423,0.7290448343079922,0.6335485728339009,0.9567958232162601
RF,2,1,0.021442495126705652,0.7290448343079922,0.633104425079561,0.9567958232162601
RF,2,1,0.021442495126705652,0.7309941520467836,0.6322117792540841,0.9567958232162601
RF,2,1,0.023391812865497075,0.7309941520467836,0.6321198475591765,0.9567958232162601
RF,2,1,0.023391812865497075,0.732943469785575,0.6313678134681874,0.9567958232162601
RF,2,1,0.025341130604288498,0.732943469785575,0.6312919506683603,0.9567958232162601
RF,2,1,0.025341130604288498,0.7563352826510721,0.6205575701535441,0.9567958232162601
RF,2,1,0.029239766081871343,0.7563352826510721,0.6173585890448957,0.9567958232162601
RF,2,1,0.029239766081871343,0.7641325536062378,0.6120933657170814,0.9567958232162601
RF,2,1,0.031189083820662766,0.7641325536062378,0.6118497987929772,0.9567958232162601
RF,2,1,0.031189083820662766,0.7699805068226121,0.6099500300530806,0.9567958232162601
RF,2,1,0.03313840155945419,0.7699805068226121,0.6083205107091161,0.9567958232162601
RF,2,1,0.03313840155945419,0.7738791423001949,0.6058106655893069,0.9567958232162601
RF,2,1,0.03508771929824561,0.7738791423001949,0.6037203337817642,0.9567958232162601
RF,2,1,0.03508771929824561,0.7758284600389863,0.6028896233994521,0.9567958232162601
RF,2,1,0.037037037037037035,0.7758284600389863,0.600110622095057,0.9567958232162601
RF,2,1,0.037037037037037035,0.783625730994152,0.5978133010652782,0.9567958232162601
RF,2,1,0.03898635477582846,0.783625730994152,0.5948790326805219,0.9567958232162601
RF,2,1,0.03898635477582846,0.7894736842105263,0.593126740939649,0.9567958232162601
RF,2,1,0.042884990253411304,0.7894736842105263,0.5907304068512088,0.9567958232162601
RF,2,1,0.042884990253411304,0.7953216374269005,0.588615460212848,0.9567958232162601
RF,2,1,0.04483430799220273,0.7953216374269005,0.5884929710938838,0.9567958232162601
RF,2,1,0.04483430799220273,0.7992202729044834,0.5873261153282142,0.9567958232162601
RF,2,1,0.04873294346978557,0.7992202729044834,0.5865155304934373,0.9567958232162601
RF,2,1,0.04873294346978557,0.8011695906432749,0.585442662142022,0.9567958232162601
RF,2,1,0.050682261208576995,0.8011695906432749,0.5814421863599002,0.9567958232162601
RF,2,1,0.050682261208576995,0.8050682261208577,0.5800899322475692,0.9567958232162601
RF,2,1,0.05458089668615984,0.8050682261208577,0.5770419822705518,0.9567958232162601
RF,2,1,0.05458089668615984,0.8109161793372319,0.5735011998904673,0.9567958232162601
