model,repeat,fold,fpr,tpr,threshold,roc_auc
RF,3,4,0.0,0.0,inf,0.9603486732859874
RF,3,4,0.0,0.025341130604288498,0.9976787462027207,0.9603486732859874
RF,3,4,0.0,0.46588693957115007,0.7428473474938524,0.9603486732859874
RF,3,4,0.001949317738791423,0.46588693957115007,0.7424436430002045,0.9603486732859874
RF,3,4,0.001949317738791423,0.5107212475633528,0.7245628539204936,0.9603486732859874
RF,3,4,0.003898635477582846,0.5107212475633528,0.7241042315784912,0.9603486732859874
RF,3,4,0.003898635477582846,0.5458089668615984,0.7121433133986479,0.9603486732859874
RF,3,4,0.005847953216374269,0.5458089668615984,0.712001186950002,0.9603486732859874
RF,3,4,0.005847953216374269,0.6081871345029239,0.6858354654184167,0.9603486732859874
RF,3,4,0.007797270955165692,0.6081871345029239,0.6848542852695013,0.9603486732859874
RF,3,4,0.007797270955165692,0.6432748538011696,0.6756858335600548,0.9603486732859874
RF,3,4,0.009746588693957114,0.6432748538011696,0.6737603263219902,0.9603486732859874
RF,3,4,0.009746588693957114,0.6783625730994152,0.6576188668216352,0.9603486732859874
RF,3,4,0.011695906432748537,0.6783625730994152,0.6573364755046994,0.9603486732859874
RF,3,4,0.011695906432748537,0.682261208576998,0.6556102992522033,0.9603486732859874
RF,3,4,0.01364522417153996,0.682261208576998,0.6552009622522837,0.9603486732859874
RF,3,4,0.01364522417153996,0.7173489278752436,0.6389929303840024,0.9603486732859874
RF,3,4,0.017543859649122806,0.7173489278752436,0.6379104107113707,0.9603486732859874
RF,3,4,0.017543859649122806,0.7212475633528265,0.6358020384330098,0.9603486732859874
RF,3,4,0.01949317738791423,0.7212475633528265,0.6356852310243102,0.9603486732859874
RF,3,4,0.01949317738791423,0.7290448343079922,0.6331562622015919,0.9603486732859874
RF,3,4,0.021442495126705652,0.7290448343079922,0.6330747528533407,0.9603486732859874
RF,3,4,0.021442495126705652,0.732943469785575,0.6305602661436848,0.9603486732859874
RF,3,4,0.023391812865497075,0.732943469785575,0.629492403343921,0.9603486732859874
RF,3,4,0.023391812865497075,0.7368421052631579,0.6287444815410148,0.9603486732859874
RF,3,4,0.025341130604288498,0.7368421052631579,0.6273344303197649,0.9603486732859874
RF,3,4,0.025341130604288498,0.7582846003898636,0.6190920368516131,0.9603486732859874
RF,3,4,0.02729044834307992,0.7582846003898636,0.6171571130383682,0.9603486732859874
RF,3,4,0.02729044834307992,0.7641325536062378,0.6147036000052329,0.9603486732859874
RF,3,4,0.029239766081871343,0.7641325536062378,0.6117763238596969,0.9603486732859874
RF,3,4,0.029239766081871343,0.7660818713450293,0.6117526541819507,0.9603486732859874
RF,3,4,0.031189083820662766,0.7660818713450293,0.6113713841979017,0.9603486732859874
RF,3,4,0.031189083820662766,0.7855750487329435,0.6036475878679574,0.9603486732859874
RF,3,4,0.03313840155945419,0.7855750487329435,0.6034362477826162,0.9603486732859874
RF,3,4,0.03313840155945419,0.7933723196881092,0.5981197892371453,0.9603486732859874
RF,3,4,0.03508771929824561,0.7933723196881092,0.5941467373809588,0.9603486732859874
RF,3,4,0.03508771929824561,0.7953216374269005,0.593893721469067,0.9603486732859874
RF,3,4,0.03898635477582846,0.7953216374269005,0.5905566001687458,0.9603486732859874
RF,3,4,0.04093567251461988,0.7953216374269005,0.5903594813976788,0.9603486732859874
RF,3,4,0.04093567251461988,0.797270955165692,0.5898418280905162,0.9603486732859874
RF,3,4,0.042884990253411304,0.797270955165692,0.5892084524580934,0.9603486732859874
RF,3,4,0.042884990253411304,0.8050682261208577,0.5839523575740712,0.9603486732859874
RF,3,4,0.04483430799220273,0.8050682261208577,0.5836736114929952,0.9603486732859874
RF,3,4,0.04483430799220273,0.8109161793372319,0.5824498437471302,0.9603486732859874
RF,3,4,0.04678362573099415,0.8109161793372319,0.58060904690162,0.9603486732859874
