accuracy,features,classifier,dataset
0.945419103,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,Lupac
0.95703125,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,Lupac
0.869395712,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.843079922,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.878167641,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.872319688,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.833170732,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.854775828,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.860623782,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.886939571,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.851851852,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.84097561,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.852826511,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.847953216,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.880116959,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.860623782,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.854634146,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.865497076,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.862573099,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.856725146,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.854775828,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.864390244,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.877192982,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.862573099,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.852826511,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.851851852,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.851707317,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.865497076,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.883040936,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.867446394,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.857699805,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.827317073,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",MNB,combined
0.918128655,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.904483431,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.933723197,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.931773879,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.924878049,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.923976608,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.918128655,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.927875244,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.926900585,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.92097561,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.925925926,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.92202729,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.929824561,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.919103314,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.910243902,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.925925926,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.924951267,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.940545809,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.907407407,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.92097561,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.94834308,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.929824561,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.915204678,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.916179337,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.913170732,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.923001949,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.924951267,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.919103314,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.937621832,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.92,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",LR,combined
0.897660819,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.864522417,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.903508772,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.903508772,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.864390244,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.889863548,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.886939571,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.894736842,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.886939571,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.882926829,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.880116959,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.889863548,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.898635478,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.893762183,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.895609756,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.895711501,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.886939571,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.884015595,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.865497076,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.889756098,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.90545809,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.903508772,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.877192982,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.893762183,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.874146341,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.884990253,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.892787524,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.894736842,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.895711501,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.874146341,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",RF,combined
0.918128655,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.910331384,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.924951267,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.926900585,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.929756098,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.927875244,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.917153996,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.928849903,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923976608,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.92,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.920077973,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.919103314,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923976608,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.921052632,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.92,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.925925926,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923001949,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.935672515,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.908382066,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.915121951,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.94834308,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923976608,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.917153996,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.915204678,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.905365854,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923001949,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.923976608,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.907407407,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.93957115,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
0.92,"['vectorizers', 'read', 'oov', 'sw', 'trad', 'syll', 'lex', 'morph']",SVC,combined
