model,repeat,fold,fpr,tpr,threshold,roc_auc
MNB,3,1,0.0,0.0,inf,0.9239880077060747
MNB,3,1,0.1111111111111111,0.884990253411306,1.0,0.9239880077060747
MNB,3,1,0.11306042884990253,0.8869395711500975,0.9999999999997726,0.9239880077060747
MNB,3,1,0.11695906432748537,0.8927875243664717,0.9999999999995453,0.9239880077060747
MNB,3,1,0.11695906432748537,0.8947368421052632,0.9999999999993179,0.9239880077060747
MNB,3,1,0.1189083820662768,0.8966861598440545,0.9999999999990905,0.9239880077060747
MNB,3,1,0.1189083820662768,0.9005847953216374,0.9999999999979536,0.9239880077060747
MNB,3,1,0.12280701754385964,0.9005847953216374,0.9999999999977263,0.9239880077060747
MNB,3,1,0.12475633528265107,0.9005847953216374,0.9999999999956799,0.9239880077060747
MNB,3,1,0.12475633528265107,0.9025341130604289,0.9999999999940883,0.9239880077060747
MNB,3,1,0.1267056530214425,0.9025341130604289,0.9999999999899956,0.9239880077060747
MNB,3,1,0.1267056530214425,0.9044834307992202,0.9999999999895408,0.9239880077060747
MNB,3,1,0.1286549707602339,0.9044834307992202,0.9999999999845386,0.9239880077060747
MNB,3,1,0.1286549707602339,0.9064327485380117,0.9999999999834017,0.9239880077060747
MNB,3,1,0.13255360623781676,0.9064327485380117,0.9999999999790816,0.9239880077060747
MNB,3,1,0.13255360623781676,0.9083820662768031,0.9999999999556621,0.9239880077060747
MNB,3,1,0.13450292397660818,0.9083820662768031,0.9999999999547526,0.9239880077060747
MNB,3,1,0.13450292397660818,0.9181286549707602,0.9999999998053681,0.9239880077060747
MNB,3,1,0.1364522417153996,0.9181286549707602,0.9999999997630766,0.9239880077060747
MNB,3,1,0.1364522417153996,0.9220272904483431,0.9999999997000941,0.9239880077060747
MNB,3,1,0.14035087719298245,0.9220272904483431,0.9999999989681783,0.9239880077060747
MNB,3,1,0.14035087719298245,0.9239766081871345,0.9999999978876986,0.9239880077060747
MNB,3,1,0.14230019493177387,0.9239766081871345,0.9999999974843377,0.9239880077060747
MNB,3,1,0.14230019493177387,0.9259259259259259,0.9999999970307272,0.9239880077060747
MNB,3,1,0.14814814814814814,0.9259259259259259,0.9999999930946615,0.9239880077060747
MNB,3,1,0.14814814814814814,0.9278752436647173,0.9999999920833034,0.9239880077060747
MNB,3,1,0.15204678362573099,0.9278752436647173,0.9999999881320036,0.9239880077060747
MNB,3,1,0.15204678362573099,0.9298245614035088,0.9999999873348315,0.9239880077060747
MNB,3,1,0.1539961013645224,0.9298245614035088,0.99999998220801,0.9239880077060747
MNB,3,1,0.1539961013645224,0.9317738791423001,0.9999999697197386,0.9239880077060747
MNB,3,1,0.15789473684210525,0.9317738791423001,0.999999964877589,0.9239880077060747
MNB,3,1,0.15789473684210525,0.9337231968810916,0.999999952756981,0.9239880077060747
MNB,3,1,0.17738791423001948,0.9337231968810916,0.9999991385606408,0.9239880077060747
MNB,3,1,0.17738791423001948,0.935672514619883,0.9999987128273105,0.9239880077060747
MNB,3,1,0.18518518518518517,0.935672514619883,0.9999971441645664,0.9239880077060747
MNB,3,1,0.18518518518518517,0.9395711500974658,0.9999956879703149,0.9239880077060747
MNB,3,1,0.1871345029239766,0.9395711500974658,0.999993768637839,0.9239880077060747
MNB,3,1,0.1871345029239766,0.9415204678362573,0.9999934272207159,0.9239880077060747
MNB,3,1,0.20077972709551656,0.9415204678362573,0.9999450145866743,0.9239880077060747
MNB,3,1,0.20077972709551656,0.9434697855750487,0.9998949557458153,0.9239880077060747
MNB,3,1,0.20857699805068225,0.9434697855750487,0.9996429704802728,0.9239880077060747
MNB,3,1,0.20857699805068225,0.9454191033138402,0.9995134586843248,0.9239880077060747
MNB,3,1,0.21052631578947367,0.9454191033138402,0.9993783795669505,0.9239880077060747
MNB,3,1,0.21052631578947367,0.9473684210526315,0.9991414368857426,0.9239880077060747
MNB,3,1,0.2124756335282651,0.9473684210526315,0.9988917581132805,0.9239880077060747
MNB,3,1,0.2124756335282651,0.9512670565302144,0.9984555733474662,0.9239880077060747
MNB,3,1,0.21442495126705652,0.9512670565302144,0.9983782534291032,0.9239880077060747
MNB,3,1,0.21442495126705652,0.9532163742690059,0.9981049299092747,0.9239880077060747
MNB,3,1,0.21637426900584794,0.9532163742690059,0.9974104510121512,0.9239880077060747
MNB,3,1,0.21637426900584794,0.9551656920077972,0.9972803233905797,0.9239880077060747
MNB,3,1,0.22417153996101363,0.9551656920077972,0.9882841648493176,0.9239880077060747
MNB,3,1,0.22417153996101363,0.9590643274853801,0.9828599016757849,0.9239880077060747
MNB,3,1,0.23586744639376217,0.9590643274853801,0.9602121491427821,0.9239880077060747
MNB,3,1,0.23586744639376217,0.9610136452241715,0.9496039076865557,0.9239880077060747
MNB,3,1,0.24171539961013644,0.9610136452241715,0.9268726613465209,0.9239880077060747
MNB,3,1,0.24561403508771928,0.9610136452241715,0.9133025296519355,0.9239880077060747
MNB,3,1,0.2573099415204678,0.9610136452241715,0.7562519672652291,0.9239880077060747
MNB,3,1,0.2573099415204678,0.9629629629629629,0.7355731755128531,0.9239880077060747
MNB,3,1,0.26900584795321636,0.9629629629629629,0.5046320037105336,0.9239880077060747
MNB,3,1,0.26900584795321636,0.9668615984405458,0.42534453283437745,0.9239880077060747
MNB,3,1,0.28654970760233917,0.9668615984405458,0.14741354143782937,0.9239880077060747
MNB,3,1,0.28654970760233917,0.9707602339181286,0.09578354029531606,0.9239880077060747
MNB,3,1,0.3001949317738791,0.9707602339181286,0.01779793695019118,0.9239880077060747
MNB,3,1,0.3001949317738791,0.9727095516569201,0.011867066267436924,0.9239880077060747
MNB,3,1,0.3138401559454191,0.9727095516569201,0.0022710243195353404,0.9239880077060747
MNB,3,1,0.3138401559454191,0.9746588693957114,0.001852429136297187,0.9239880077060747
MNB,3,1,0.31968810916179335,0.9746588693957114,0.0008039067297849536,0.9239880077060747
MNB,3,1,0.31968810916179335,0.9785575048732943,0.0006672207902269407,0.9239880077060747
MNB,3,1,0.3333333333333333,0.9785575048732943,0.00010079223699441816,0.9239880077060747
MNB,3,1,0.3333333333333333,0.9824561403508771,8.390792180164568e-05,0.9239880077060747
MNB,3,1,0.33528265107212474,0.9824561403508771,7.950882455267681e-05,0.9239880077060747
MNB,3,1,0.33528265107212474,0.9844054580896686,7.097656439403146e-05,0.9239880077060747
MNB,3,1,0.34307992202729043,0.9844054580896686,3.8288476222740045e-05,0.9239880077060747
MNB,3,1,0.3469785575048733,0.9844054580896686,3.238218123681186e-05,0.9239880077060747
MNB,3,1,0.3469785575048733,0.98635477582846,2.890217737302275e-05,0.9239880077060747
MNB,3,1,0.36062378167641324,0.98635477582846,3.5962616588179833e-06,0.9239880077060747
MNB,3,1,0.36062378167641324,0.9883040935672515,2.147760669901617e-06,0.9239880077060747
MNB,3,1,0.3664717348927875,0.9883040935672515,1.037328720551221e-06,0.9239880077060747
MNB,3,1,0.3664717348927875,0.9902534113060428,9.561012312110808e-07,0.9239880077060747
MNB,3,1,0.37037037037037035,0.9902534113060428,7.495754477362387e-07,0.9239880077060747
MNB,3,1,0.37037037037037035,0.9922027290448343,7.237255336665109e-07,0.9239880077060747
MNB,3,1,0.38791423001949316,0.9922027290448343,1.1417975040362253e-07,0.9239880077060747
MNB,3,1,0.38791423001949316,0.9941520467836257,1.1334750955848791e-07,0.9239880077060747
MNB,3,1,0.4074074074074074,0.9941520467836257,9.454975931882846e-09,0.9239880077060747
MNB,3,1,0.4074074074074074,0.9961013645224172,8.070057614340204e-09,0.9239880077060747
MNB,3,1,0.7309941520467836,0.9961013645224172,1.5694595969914416e-16,0.9239880077060747
MNB,3,1,0.7309941520467836,0.9980506822612085,1.4809868425451207e-16,0.9239880077060747
