model,repeat,fold,fpr,tpr,threshold,roc_auc
DistilBERT,2,3,0.0,0.0,inf,0.9752592440599006
DistilBERT,2,3,0.0,0.001949317738791423,0.9975798726081848,0.9752592440599006
DistilBERT,2,3,0.0,0.009746588693957114,0.9974589943885803,0.9752592440599006
DistilBERT,2,3,0.0,0.01364522417153996,0.9973785877227783,0.9752592440599006
DistilBERT,2,3,0.0,0.017543859649122806,0.9972955584526062,0.9752592440599006
DistilBERT,2,3,0.0,0.021442495126705652,0.9972744584083557,0.9752592440599006
DistilBERT,2,3,0.0,0.023391812865497075,0.9972261786460876,0.9752592440599006
DistilBERT,2,3,0.0,0.02729044834307992,0.9972207546234131,0.9752592440599006
DistilBERT,2,3,0.0,0.04093567251461988,0.9970821738243103,0.9752592440599006
DistilBERT,2,3,0.0,0.04873294346978557,0.9970707893371582,0.9752592440599006
DistilBERT,2,3,0.0,0.056530214424951264,0.9969544410705566,0.9752592440599006
DistilBERT,2,3,0.0,0.06042884990253411,0.9969485402107239,0.9752592440599006
DistilBERT,2,3,0.0,0.0682261208576998,0.9968763589859009,0.9752592440599006
DistilBERT,2,3,0.0,0.07212475633528265,0.9968641400337219,0.9752592440599006
DistilBERT,2,3,0.0,0.07602339181286549,0.9968519806861877,0.9752592440599006
DistilBERT,2,3,0.0,0.08771929824561403,0.9968024492263794,0.9752592440599006
DistilBERT,2,3,0.0,0.10136452241715399,0.9966691136360168,0.9752592440599006
DistilBERT,2,3,0.0,0.10526315789473684,0.99664306640625,0.9752592440599006
DistilBERT,2,3,0.0,0.11306042884990253,0.996563732624054,0.9752592440599006
DistilBERT,2,3,0.0,0.1189083820662768,0.9965435862541199,0.9752592440599006
DistilBERT,2,3,0.0,0.12280701754385964,0.9964824914932251,0.9752592440599006
DistilBERT,2,3,0.0,0.1267056530214425,0.9964756369590759,0.9752592440599006
DistilBERT,2,3,0.0,0.13840155945419103,0.9964063763618469,0.9752592440599006
DistilBERT,2,3,0.0,0.14230019493177387,0.9963783621788025,0.9752592440599006
DistilBERT,2,3,0.0,0.15594541910331383,0.9962345957756042,0.9752592440599006
DistilBERT,2,3,0.0,0.1968810916179337,0.9962051510810852,0.9752592440599006
DistilBERT,2,3,0.0,0.2046783625730994,0.9961381554603577,0.9752592440599006
DistilBERT,2,3,0.0,0.20857699805068225,0.9961305856704712,0.9752592440599006
DistilBERT,2,3,0.0,0.21052631578947367,0.9961230158805847,0.9752592440599006
DistilBERT,2,3,0.0,0.21442495126705652,0.9961155652999878,0.9752592440599006
DistilBERT,2,3,0.0,0.23391812865497075,0.9959771037101746,0.9752592440599006
DistilBERT,2,3,0.0,0.2378167641325536,0.995969295501709,0.9752592440599006
DistilBERT,2,3,0.0,0.24561403508771928,0.9958900809288025,0.9752592440599006
DistilBERT,2,3,0.0,0.24951267056530213,0.9958821535110474,0.9752592440599006
DistilBERT,2,3,0.0,0.2553606237816764,0.9958499670028687,0.9752592440599006
DistilBERT,2,3,0.0,0.25925925925925924,0.9958337545394897,0.9752592440599006
DistilBERT,2,3,0.0,0.27485380116959063,0.9955834746360779,0.9752592440599006
DistilBERT,2,3,0.0,0.28654970760233917,0.995470404624939,0.9752592440599006
DistilBERT,2,3,0.0,0.29239766081871343,0.995372474193573,0.9752592440599006
DistilBERT,2,3,0.0,0.2962962962962963,0.9953272342681885,0.9752592440599006
DistilBERT,2,3,0.0,0.2982456140350877,0.9953181147575378,0.9752592440599006
DistilBERT,2,3,0.0,0.30214424951267055,0.9952816367149353,0.9752592440599006
DistilBERT,2,3,0.0,0.30409356725146197,0.9952356219291687,0.9752592440599006
DistilBERT,2,3,0.0,0.3079922027290448,0.9952077269554138,0.9752592440599006
DistilBERT,2,3,0.0,0.31189083820662766,0.9951230883598328,0.9752592440599006
DistilBERT,2,3,0.0,0.3157894736842105,0.9951136708259583,0.9752592440599006
DistilBERT,2,3,0.0,0.3313840155945419,0.9948603510856628,0.9752592440599006
DistilBERT,2,3,0.001949317738791423,0.3313840155945419,0.9948503375053406,0.9752592440599006
DistilBERT,2,3,0.001949317738791423,0.33528265107212474,0.994830310344696,0.9752592440599006
DistilBERT,2,3,0.001949317738791423,0.3469785575048733,0.9946774244308472,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3489278752436647,0.9946568012237549,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3508771929824561,0.9946463704109192,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.35477582846003897,0.9946358799934387,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3645224171539961,0.994551956653595,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3684210526315789,0.9945307374000549,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.37037037037037035,0.9945201277732849,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.37816764132553604,0.9944342970848083,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3840155945419103,0.9943799376487732,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.38791423001949316,0.9943690896034241,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.39571150097465885,0.9943140745162964,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.3996101364522417,0.9942920207977295,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.40545808966861596,0.9942474365234375,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.41325536062378165,0.994213879108429,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4191033138401559,0.9940890073776245,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.42300194931773877,0.9940658807754517,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.43079922027290446,0.9939261078834534,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4346978557504873,0.993890643119812,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4405458089668616,0.993854820728302,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4444444444444444,0.9938429594039917,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4522417153996101,0.9937587976455688,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4580896686159844,0.9937466382980347,0.9752592440599006
DistilBERT,2,3,0.003898635477582846,0.4678362573099415,0.9935867786407471,0.9752592440599006
